,Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address,x_t,perf
96,162097,Flatscreen TV,1,300,03/28/19 13:43,"929 Elm St, New York City, NY 10001",37,48
97,162098,Flatscreen TV,1,300,03/07/19 15:44,"84 Center St, New York City, NY 10001",33,71
98,162099,USB-C Charging Cable,1,11.95,03/03/19 00:18,"598 Washington St, Los Angeles, CA 90001",97,1
99,162100,Wired Headphones,1,11.99,03/04/19 00:17,"635 Spruce St, Boston, MA 02215",57,84
100,162101,Macbook Pro Laptop,1,1700,03/30/19 10:47,"253 11th St, Seattle, WA 98101",9,60
101,162102,Wired Headphones,1,11.99,03/31/19 19:51,"69 Center St, New York City, NY 10001",64,84
102,162103,AAA Batteries (4-pack),1,2.99,03/18/19 20:50,"860 Main St, Portland, OR 97035",55,28
103,162104,Lightning Charging Cable,1,14.95,03/05/19 15:25,"572 Walnut St, New York City, NY 10001",99,62
104,162105,USB-C Charging Cable,1,11.95,03/09/19 08:45,"911 South St, Seattle, WA 98101",10,25
105,162106,AA Batteries (4-pack),1,3.84,03/02/19 15:25,"484 Cedar St, Los Angeles, CA 90001",63,76
106,162107,Wired Headphones,1,11.99,03/29/19 15:15,"260 14th St, Austin, TX 73301",6,66
107,162108,USB-C Charging Cable,2,11.95,03/26/19 11:38,"113 7th St, Los Angeles, CA 90001",78,51
108,162109,Lightning Charging Cable,1,14.95,03/25/19 11:12,"686 5th St, New York City, NY 10001",34,19
109,162110,20in Monitor,1,109.99,03/15/19 09:05,"705 South St, Los Angeles, CA 90001",27,10
110,162111,AA Batteries (4-pack),3,3.84,03/08/19 16:59,"561 West St, San Francisco, CA 94016",6,34
111,162112,34in Ultrawide Monitor,1,379.99,03/15/19 21:52,"953 Spruce St, Boston, MA 02215",60,96
112,162113,Bose SoundSport Headphones,1,99.99,03/27/19 13:09,"365 Cherry St, San Francisco, CA 94016",1,26
113,162114,Lightning Charging Cable,1,14.95,03/21/19 14:29,"577 South St, Atlanta, GA 30301",56,97
114,162115,Flatscreen TV,1,300,03/26/19 08:06,"93 Sunset St, San Francisco, CA 94016",66,16
115,162116,USB-C Charging Cable,1,11.95,03/09/19 11:48,"446 Adams St, Dallas, TX 75001",3,86
116,162117,Wired Headphones,1,11.99,03/11/19 14:12,"82 Lake St, New York City, NY 10001",31,85
117,162118,iPhone,1,700,03/10/19 22:32,"888 13th St, San Francisco, CA 94016",71,53
118,162119,27in FHD Monitor,1,149.99,03/06/19 13:46,"980 2nd St, Austin, TX 73301",63,43
119,162120,Macbook Pro Laptop,1,1700,03/15/19 18:43,"969 Washington St, Dallas, TX 75001",22,38
120,162121,USB-C Charging Cable,1,11.95,03/20/19 13:05,"355 Main St, Portland, OR 97035",46,74
121,162122,AAA Batteries (4-pack),1,2.99,03/06/19 10:22,"354 9th St, Seattle, WA 98101",82,40
122,162123,Bose SoundSport Headphones,1,99.99,03/13/19 18:02,"295 South St, San Francisco, CA 94016",63,26
123,162124,Macbook Pro Laptop,1,1700,03/27/19 09:52,"8 West St, San Francisco, CA 94016",14,91
124,162125,27in 4K Gaming Monitor,1,389.99,03/29/19 12:16,"987 Chestnut St, San Francisco, CA 94016",36,0
125,162126,Apple Airpods Headphones,1,150,03/17/19 19:41,"895 Jefferson St, Los Angeles, CA 90001",98,81
126,162127,Macbook Pro Laptop,1,1700,03/25/19 13:08,"603 12th St, San Francisco, CA 94016",40,24
127,162128,USB-C Charging Cable,1,11.95,03/23/19 22:59,"490 Jackson St, Seattle, WA 98101",87,0
128,162129,AAA Batteries (4-pack),1,2.99,03/11/19 16:14,"962 Church St, San Francisco, CA 94016",98,74
129,162130,USB-C Charging Cable,1,11.95,03/08/19 12:17,"211 Pine St, Dallas, TX 75001",59,68
130,162131,USB-C Charging Cable,1,11.95,03/10/19 23:29,"334 Madison St, Boston, MA 02215",26,26
131,162132,AA Batteries (4-pack),1,3.84,03/15/19 06:52,"488 7th St, Boston, MA 02215",61,50
132,162133,AA Batteries (4-pack),1,3.84,03/10/19 09:28,"986 6th St, Seattle, WA 98101",44,96
133,162134,Vareebadd Phone,1,400,03/17/19 20:36,"186 North St, Atlanta, GA 30301",9,75
134,162135,USB-C Charging Cable,1,11.95,03/23/19 22:58,"112 Madison St, New York City, NY 10001",5,17
135,162136,AA Batteries (4-pack),1,3.84,03/28/19 11:13,"708 4th St, San Francisco, CA 94016",29,8
136,162137,Bose SoundSport Headphones,1,99.99,03/14/19 16:05,"275 Elm St, New York City, NY 10001",93,57
137,162138,20in Monitor,1,109.99,03/19/19 10:10,"628 Forest St, Seattle, WA 98101",28,93
138,162139,34in Ultrawide Monitor,1,379.99,03/21/19 12:21,"869 9th St, New York City, NY 10001",64,92
139,162140,ThinkPad Laptop,1,999.99,03/06/19 23:34,"622 Meadow St, Seattle, WA 98101",94,84
140,162141,Lightning Charging Cable,1,14.95,03/08/19 19:03,"289 Chestnut St, New York City, NY 10001",39,9
141,162142,Vareebadd Phone,1,400,03/01/19 12:57,"479 Maple St, Atlanta, GA 30301",3,3
142,162142,AA Batteries (4-pack),1,3.84,03/01/19 12:57,"479 Maple St, Atlanta, GA 30301",53,49
143,162143,USB-C Charging Cable,1,11.95,03/09/19 13:26,"886 12th St, San Francisco, CA 94016",3,42
144,162144,Macbook Pro Laptop,1,1700,03/24/19 13:04,"342 Dogwood St, San Francisco, CA 94016",36,23
145,162145,Bose SoundSport Headphones,1,99.99,03/11/19 16:56,"680 10th St, New York City, NY 10001",47,56
146,162146,Apple Airpods Headphones,1,150,03/11/19 22:20,"326 Wilson St, Seattle, WA 98101",35,2
147,162147,Wired Headphones,1,11.99,03/05/19 10:53,"310 Forest St, Austin, TX 73301",19,27
148,162148,USB-C Charging Cable,1,11.95,03/17/19 23:55,"434 4th St, Los Angeles, CA 90001",73,85
149,162149,Apple Airpods Headphones,1,150,03/05/19 00:36,"371 Forest St, Austin, TX 73301",87,76
150,162150,AA Batteries (4-pack),1,3.84,03/28/19 22:21,"963 4th St, Boston, MA 02215",58,40
151,162151,Bose SoundSport Headphones,1,99.99,03/25/19 20:11,"53 Washington St, Dallas, TX 75001",41,44
152,162152,Lightning Charging Cable,1,14.95,03/24/19 09:42,"727 Lake St, Atlanta, GA 30301",82,54
153,162153,27in FHD Monitor,1,149.99,03/08/19 08:31,"647 Madison St, New York City, NY 10001",38,54
154,162154,ThinkPad Laptop,1,999.99,03/30/19 10:18,"932 Forest St, Los Angeles, CA 90001",57,67
155,162155,AA Batteries (4-pack),1,3.84,03/28/19 16:35,"706 11th St, Los Angeles, CA 90001",2,46
156,162156,Wired Headphones,1,11.99,03/01/19 22:47,"352 6th St, Portland, OR 97035",59,10
157,162157,Flatscreen TV,1,300,03/27/19 18:56,"620 13th St, Boston, MA 02215",5,86
158,162158,USB-C Charging Cable,1,11.95,03/20/19 17:50,"865 Hill St, San Francisco, CA 94016",36,81
159,162159,Wired Headphones,1,11.99,03/30/19 13:29,"776 9th St, Los Angeles, CA 90001",53,51
160,162160,Apple Airpods Headphones,1,150,03/12/19 19:50,"414 11th St, San Francisco, CA 94016",45,73
161,162161,Wired Headphones,1,11.99,03/30/19 19:20,"853 14th St, Seattle, WA 98101",40,59
162,162161,AAA Batteries (4-pack),2,2.99,03/30/19 19:20,"853 14th St, Seattle, WA 98101",20,54
163,162162,Lightning Charging Cable,1,14.95,03/05/19 08:32,"435 Hill St, New York City, NY 10001",47,91
164,162163,Flatscreen TV,1,300,03/25/19 07:48,"61 Sunset St, Los Angeles, CA 90001",73,4
165,162164,AA Batteries (4-pack),1,3.84,03/01/19 16:05,"954 2nd St, San Francisco, CA 94016",27,96
166,162165,Macbook Pro Laptop,1,1700,03/12/19 12:32,"911 Sunset St, San Francisco, CA 94016",18,7
167,162166,AAA Batteries (4-pack),1,2.99,03/06/19 21:36,"989 Ridge St, Los Angeles, CA 90001",44,46
168,162167,AA Batteries (4-pack),1,3.84,03/02/19 13:36,"713 13th St, Dallas, TX 75001",87,37
169,162168,34in Ultrawide Monitor,1,379.99,03/20/19 10:26,"699 11th St, Boston, MA 02215",25,60
170,162169,27in 4K Gaming Monitor,1,389.99,03/11/19 13:43,"500 River St, Dallas, TX 75001",59,47
171,162170,Wired Headphones,2,11.99,03/16/19 11:14,"397 10th St, San Francisco, CA 94016",12,20
172,162171,Lightning Charging Cable,1,14.95,03/16/19 12:10,"597 11th St, New York City, NY 10001",35,31
173,162172,Wired Headphones,1,11.99,03/03/19 18:34,"176 Cherry St, San Francisco, CA 94016",79,83
174,162173,Bose SoundSport Headphones,1,99.99,03/07/19 14:09,"973 14th St, Los Angeles, CA 90001",19,80
175,162174,27in 4K Gaming Monitor,1,389.99,03/05/19 18:44,"844 Main St, Seattle, WA 98101",63,96
176,162175,Lightning Charging Cable,1,14.95,03/02/19 11:09,"510 Forest St, Austin, TX 73301",55,96
177,162176,Apple Airpods Headphones,1,150,03/31/19 19:38,"917 Chestnut St, Atlanta, GA 30301",99,49
178,162177,ThinkPad Laptop,1,999.99,03/22/19 19:40,"323 14th St, Los Angeles, CA 90001",79,26
179,162178,Lightning Charging Cable,1,14.95,03/11/19 18:11,"436 Wilson St, Boston, MA 02215",57,86
180,162179,AAA Batteries (4-pack),1,2.99,03/25/19 12:40,"712 Maple St, Seattle, WA 98101",66,68
181,162180,Flatscreen TV,1,300,03/17/19 14:55,"945 Willow St, Los Angeles, CA 90001",76,38
182,162181,Macbook Pro Laptop,1,1700,03/03/19 13:15,"423 Lake St, Los Angeles, CA 90001",64,82
183,162182,Google Phone,1,600,03/19/19 13:01,"455 Church St, Los Angeles, CA 90001",37,24
184,162183,AA Batteries (4-pack),1,3.84,03/08/19 16:22,"427 Adams St, Los Angeles, CA 90001",80,22
185,162184,AA Batteries (4-pack),1,3.84,03/23/19 16:51,"285 Ridge St, San Francisco, CA 94016",12,29
186,162185,USB-C Charging Cable,1,11.95,03/03/19 07:26,"297 12th St, Los Angeles, CA 90001",12,14
187,162186,AAA Batteries (4-pack),5,2.99,03/05/19 14:17,"180 Wilson St, Los Angeles, CA 90001",93,66
188,162187,Google Phone,1,600,03/16/19 10:34,"964 9th St, San Francisco, CA 94016",35,15
189,162187,USB-C Charging Cable,1,11.95,03/16/19 10:34,"964 9th St, San Francisco, CA 94016",35,15
190,162188,AAA Batteries (4-pack),1,2.99,03/02/19 20:28,"971 7th St, New York City, NY 10001",17,32
191,162189,iPhone,1,700,03/23/19 14:06,"892 11th St, San Francisco, CA 94016",90,21
192,162189,Lightning Charging Cable,1,14.95,03/23/19 14:06,"892 11th St, San Francisco, CA 94016",55,59
193,162189,27in 4K Gaming Monitor,1,389.99,03/23/19 14:06,"892 11th St, San Francisco, CA 94016",6,90
194,162190,Wired Headphones,1,11.99,03/04/19 20:47,"478 Madison St, Boston, MA 02215",72,45
195,162191,Apple Airpods Headphones,1,150,03/05/19 20:49,"6 5th St, New York City, NY 10001",35,78
196,162192,AAA Batteries (4-pack),3,2.99,03/06/19 18:27,"269 Highland St, Dallas, TX 75001",26,51
197,162193,Lightning Charging Cable,1,14.95,03/14/19 10:27,"29 Walnut St, San Francisco, CA 94016",64,69
198,162194,27in FHD Monitor,1,149.99,03/21/19 21:22,"224 Cedar St, Austin, TX 73301",37,89
199,162195,AAA Batteries (4-pack),3,2.99,03/25/19 07:23,"439 Madison St, Boston, MA 02215",89,2
200,162196,AA Batteries (4-pack),1,3.84,03/24/19 09:22,"164 Johnson St, Portland, OR 97035",66,44
201,162197,Macbook Pro Laptop,1,1700,03/01/19 15:30,"85 Chestnut St, San Francisco, CA 94016",4,20
202,162198,Bose SoundSport Headphones,1,99.99,03/16/19 19:18,"322 Washington St, San Francisco, CA 94016",0,59
203,162199,Macbook Pro Laptop,1,1700,03/03/19 17:41,"939 Dogwood St, Seattle, WA 98101",78,66
204,162200,20in Monitor,1,109.99,03/15/19 14:50,"596 Meadow St, San Francisco, CA 94016",43,51
205,162201,Apple Airpods Headphones,1,150,03/29/19 13:22,"608 Lincoln St, New York City, NY 10001",38,96
206,162202,27in FHD Monitor,1,149.99,03/28/19 23:33,"975 North St, New York City, NY 10001",28,48
207,162203,USB-C Charging Cable,1,11.95,03/21/19 10:24,"50 Hill St, San Francisco, CA 94016",16,36
208,162204,Wired Headphones,1,11.99,03/08/19 12:24,"555 8th St, Los Angeles, CA 90001",94,44
209,162205,AAA Batteries (4-pack),3,2.99,03/27/19 19:28,"490 Lincoln St, San Francisco, CA 94016",95,75
210,162206,AA Batteries (4-pack),1,3.84,03/02/19 19:20,"482 Meadow St, New York City, NY 10001",95,18
211,162207,34in Ultrawide Monitor,1,379.99,03/02/19 12:54,"69 Adams St, Atlanta, GA 30301",83,82
212,162208,Lightning Charging Cable,1,14.95,03/11/19 16:08,"534 Lakeview St, San Francisco, CA 94016",34,49
213,162209,AAA Batteries (4-pack),1,2.99,03/18/19 01:48,"873 Jefferson St, Atlanta, GA 30301",29,39
214,162210,USB-C Charging Cable,1,11.95,03/19/19 17:42,"331 Lake St, San Francisco, CA 94016",5,71
215,162211,Wired Headphones,1,11.99,03/15/19 05:02,"819 Lake St, Seattle, WA 98101",12,10
216,162212,USB-C Charging Cable,2,11.95,03/31/19 12:42,"700 North St, Boston, MA 02215",41,97
217,162213,AA Batteries (4-pack),1,3.84,03/21/19 09:58,"72 Highland St, Seattle, WA 98101",81,45
218,162214,AA Batteries (4-pack),1,3.84,03/16/19 07:09,"688 Chestnut St, Seattle, WA 98101",11,21
219,162215,AAA Batteries (4-pack),1,2.99,03/11/19 12:06,"688 Hickory St, Los Angeles, CA 90001",76,10
220,162215,Macbook Pro Laptop,1,1700,03/11/19 12:06,"688 Hickory St, Los Angeles, CA 90001",30,10
221,162216,ThinkPad Laptop,1,999.99,03/20/19 11:03,"406 Sunset St, Boston, MA 02215",19,70
222,162217,Wired Headphones,1,11.99,03/07/19 16:30,"293 8th St, Los Angeles, CA 90001",53,79
223,162218,Apple Airpods Headphones,1,150,03/05/19 19:53,"115 Madison St, Los Angeles, CA 90001",64,71
224,162219,Apple Airpods Headphones,1,150,03/31/19 21:28,"63 8th St, Boston, MA 02215",22,11
225,162220,Bose SoundSport Headphones,1,99.99,03/06/19 17:33,"505 Hill St, San Francisco, CA 94016",94,29
226,162221,Apple Airpods Headphones,1,150,03/09/19 21:44,"927 Jackson St, New York City, NY 10001",12,14
227,162222,Bose SoundSport Headphones,1,99.99,03/14/19 06:36,"300 Meadow St, Boston, MA 02215",40,81
228,162223,AAA Batteries (4-pack),1,2.99,03/24/19 10:47,"248 12th St, San Francisco, CA 94016",96,72
229,162224,27in FHD Monitor,1,149.99,03/23/19 07:28,"858 Pine St, Atlanta, GA 30301",80,78
230,162225,AA Batteries (4-pack),2,3.84,03/30/19 17:01,"830 Hickory St, Dallas, TX 75001",88,3
231,162226,AA Batteries (4-pack),2,3.84,03/25/19 21:36,"858 5th St, Boston, MA 02215",50,5
232,162227,AA Batteries (4-pack),3,3.84,03/30/19 19:45,"925 Jackson St, San Francisco, CA 94016",70,93
233,162228,Lightning Charging Cable,1,14.95,03/14/19 09:46,"102 Meadow St, San Francisco, CA 94016",25,55
234,162229,27in FHD Monitor,1,149.99,03/27/19 13:13,"823 Lake St, San Francisco, CA 94016",72,38
235,162230,Lightning Charging Cable,1,14.95,03/30/19 16:55,"819 Park St, Los Angeles, CA 90001",87,28
236,162231,AA Batteries (4-pack),2,3.84,03/04/19 19:42,"123 Jefferson St, Dallas, TX 75001",97,49
237,162232,27in 4K Gaming Monitor,1,389.99,03/09/19 12:45,"66 Park St, Los Angeles, CA 90001",70,7
238,162233,Macbook Pro Laptop,1,1700,03/29/19 19:32,"944 Ridge St, Seattle, WA 98101",44,89
239,162234,AA Batteries (4-pack),1,3.84,03/06/19 13:39,"250 Johnson St, San Francisco, CA 94016",28,54
240,162235,27in FHD Monitor,1,149.99,03/11/19 22:05,"122 7th St, Dallas, TX 75001",98,11
241,162236,Wired Headphones,1,11.99,03/28/19 18:33,"298 Elm St, Atlanta, GA 30301",94,78
242,162237,Lightning Charging Cable,2,14.95,03/23/19 16:22,"89 Chestnut St, New York City, NY 10001",85,50
243,162238,AA Batteries (4-pack),1,3.84,03/14/19 17:16,"102 Willow St, Dallas, TX 75001",44,22
244,162239,ThinkPad Laptop,1,999.99,03/10/19 19:45,"543 11th St, Austin, TX 73301",43,96
245,162240,Lightning Charging Cable,1,14.95,03/30/19 00:13,"572 Park St, Boston, MA 02215",44,53
246,162241,Macbook Pro Laptop,1,1700,03/30/19 11:58,"162 5th St, San Francisco, CA 94016",93,27
247,162242,AAA Batteries (4-pack),1,2.99,03/14/19 20:32,"712 5th St, Portland, OR 97035",27,8
248,162243,Lightning Charging Cable,1,14.95,03/15/19 19:18,"301 Walnut St, San Francisco, CA 94016",76,41
249,162244,Google Phone,1,600,03/23/19 23:33,"76 Center St, San Francisco, CA 94016",84,51
250,162244,USB-C Charging Cable,1,11.95,03/23/19 23:33,"76 Center St, San Francisco, CA 94016",74,12
251,162245,AAA Batteries (4-pack),1,2.99,03/17/19 18:18,"238 West St, San Francisco, CA 94016",80,55
252,162246,27in FHD Monitor,1,149.99,03/01/19 12:12,"28 Adams St, Atlanta, GA 30301",39,86
253,162247,27in FHD Monitor,1,149.99,03/22/19 15:47,"10 Elm St, Austin, TX 73301",62,38
