,Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address,x_t,perf
33,222943,Lightning Charging Cable,1,14.95,07/20/19 23:39,"575 4th St, Seattle, WA 98101",71,78
34,222944,27in FHD Monitor,1,149.99,07/07/19 22:52,"70 Meadow St, San Francisco, CA 94016",92,14
35,222945,Wired Headphones,1,11.99,07/21/19 21:51,"191 Dogwood St, Los Angeles, CA 90001",13,17
36,222946,20in Monitor,1,109.99,07/14/19 22:19,"49 Park St, New York City, NY 10001",39,37
37,222947,ThinkPad Laptop,1,999.99,07/16/19 09:15,"612 Spruce St, New York City, NY 10001",99,78
38,222948,USB-C Charging Cable,1,11.95,07/10/19 08:18,"631 12th St, San Francisco, CA 94016",11,23
39,222949,USB-C Charging Cable,1,11.95,07/28/19 17:24,"902 Cedar St, Dallas, TX 75001",51,5
40,222950,Lightning Charging Cable,1,14.95,07/17/19 19:05,"358 1st St, Dallas, TX 75001",7,77
41,222951,Apple Airpods Headphones,1,150,07/08/19 12:34,"781 Maple St, San Francisco, CA 94016",90,99
42,222952,Lightning Charging Cable,1,14.95,07/06/19 16:01,"879 Park St, San Francisco, CA 94016",85,36
43,222953,Lightning Charging Cable,1,14.95,07/31/19 02:56,"109 Highland St, Los Angeles, CA 90001",86,81
44,222954,AA Batteries (4-pack),2,3.84,07/14/19 18:11,"980 Chestnut St, Dallas, TX 75001",93,53
45,222955,USB-C Charging Cable,1,11.95,07/01/19 14:27,"117 Lake St, Los Angeles, CA 90001",67,37
46,222956,27in 4K Gaming Monitor,1,389.99,07/11/19 20:18,"525 6th St, Atlanta, GA 30301",68,49
47,222957,AAA Batteries (4-pack),1,2.99,07/19/19 10:11,"143 5th St, Portland, OR 97035",27,11
48,222958,AAA Batteries (4-pack),1,2.99,07/26/19 21:00,"777 5th St, Dallas, TX 75001",9,39
49,222959,ThinkPad Laptop,1,999.99,07/15/19 13:07,"252 River St, Dallas, TX 75001",60,40
50,222960,Lightning Charging Cable,1,14.95,07/11/19 08:44,"638 Dogwood St, San Francisco, CA 94016",1,71
51,222961,Lightning Charging Cable,1,14.95,07/04/19 05:44,"840 5th St, Dallas, TX 75001",63,78
52,222962,Wired Headphones,1,11.99,07/20/19 09:20,"694 Cherry St, Seattle, WA 98101",2,78
53,222963,USB-C Charging Cable,1,11.95,07/29/19 09:11,"734 Elm St, Boston, MA 02215",80,14
54,222964,Macbook Pro Laptop,1,1700,07/24/19 20:18,"601 Lake St, Boston, MA 02215",38,38
55,222965,AAA Batteries (4-pack),2,2.99,07/07/19 12:06,"792 Cedar St, San Francisco, CA 94016",54,28
56,222966,AA Batteries (4-pack),2,3.84,07/13/19 01:01,"718 7th St, Seattle, WA 98101",63,5
57,222967,20in Monitor,1,109.99,07/14/19 11:58,"161 13th St, San Francisco, CA 94016",93,0
58,222968,AA Batteries (4-pack),1,3.84,07/24/19 15:32,"536 14th St, San Francisco, CA 94016",95,83
59,222969,AAA Batteries (4-pack),1,2.99,07/05/19 17:00,"248 Johnson St, San Francisco, CA 94016",78,72
60,222970,AAA Batteries (4-pack),1,2.99,07/09/19 11:08,"594 Church St, Atlanta, GA 30301",64,5
61,222971,Apple Airpods Headphones,1,150,07/05/19 14:49,"444 Spruce St, Austin, TX 73301",86,98
62,222972,Wired Headphones,1,11.99,07/09/19 09:17,"917 Madison St, Seattle, WA 98101",53,94
63,222973,Flatscreen TV,1,300,07/18/19 14:40,"509 Hickory St, Seattle, WA 98101",88,11
64,222974,Lightning Charging Cable,1,14.95,07/09/19 19:51,"112 Wilson St, Los Angeles, CA 90001",26,52
65,222975,Wired Headphones,1,11.99,07/19/19 16:15,"541 Hickory St, Los Angeles, CA 90001",41,97
66,222976,Lightning Charging Cable,1,14.95,07/17/19 10:14,"390 1st St, Los Angeles, CA 90001",62,26
67,222977,Lightning Charging Cable,1,14.95,07/14/19 22:07,"660 Walnut St, Los Angeles, CA 90001",93,23
68,222978,AAA Batteries (4-pack),2,2.99,07/04/19 12:23,"941 Willow St, Seattle, WA 98101",1,46
69,222979,Bose SoundSport Headphones,1,99.99,07/11/19 23:59,"844 Center St, Seattle, WA 98101",97,54
70,222980,Bose SoundSport Headphones,1,99.99,07/13/19 11:16,"519 Park St, Atlanta, GA 30301",82,78
71,222981,USB-C Charging Cable,1,11.95,07/26/19 00:40,"791 9th St, Austin, TX 73301",95,96
72,222982,Flatscreen TV,1,300,07/28/19 12:40,"651 Ridge St, Portland, OR 97035",18,64
73,222983,Lightning Charging Cable,1,14.95,07/16/19 00:06,"639 Spruce St, Boston, MA 02215",97,59
74,222984,USB-C Charging Cable,1,11.95,07/29/19 21:50,"305 Johnson St, Austin, TX 73301",2,27
75,222985,Bose SoundSport Headphones,1,99.99,07/21/19 12:41,"846 Lake St, Dallas, TX 75001",26,48
76,222986,Lightning Charging Cable,1,14.95,07/05/19 11:13,"313 Forest St, San Francisco, CA 94016",0,47
77,222987,AAA Batteries (4-pack),1,2.99,07/31/19 16:56,"538 1st St, New York City, NY 10001",78,92
78,222988,Lightning Charging Cable,1,14.95,07/04/19 09:44,"647 Meadow St, Dallas, TX 75001",19,16
79,222989,Lightning Charging Cable,1,14.95,07/07/19 20:53,"48 Walnut St, Dallas, TX 75001",86,64
80,222990,AAA Batteries (4-pack),2,2.99,07/19/19 18:33,"419 Jackson St, New York City, NY 10001",10,63
81,222991,27in FHD Monitor,1,149.99,07/05/19 10:06,"450 8th St, Los Angeles, CA 90001",76,44
82,222992,AA Batteries (4-pack),1,3.84,07/05/19 18:49,"779 Washington St, San Francisco, CA 94016",4,7
83,222993,AAA Batteries (4-pack),1,2.99,07/25/19 21:40,"697 Adams St, Los Angeles, CA 90001",57,52
84,222994,USB-C Charging Cable,1,11.95,07/10/19 18:59,"251 Cedar St, New York City, NY 10001",39,9
85,222995,34in Ultrawide Monitor,1,379.99,07/27/19 16:15,"837 Park St, San Francisco, CA 94016",15,57
86,222996,27in FHD Monitor,1,149.99,07/12/19 16:53,"885 Sunset St, Los Angeles, CA 90001",63,8
87,222997,AAA Batteries (4-pack),1,2.99,07/21/19 16:44,"619 Willow St, New York City, NY 10001",16,17
88,222998,Lightning Charging Cable,1,14.95,07/28/19 03:41,"38 Lakeview St, Boston, MA 02215",12,63
89,222999,Flatscreen TV,1,300,07/29/19 17:17,"615 Cherry St, Seattle, WA 98101",92,34
90,223000,AAA Batteries (4-pack),1,2.99,07/19/19 20:29,"670 10th St, Atlanta, GA 30301",12,85
91,223001,Apple Airpods Headphones,1,150,07/29/19 11:56,"978 10th St, San Francisco, CA 94016",38,79
92,223002,AA Batteries (4-pack),1,3.84,07/13/19 18:48,"603 12th St, Dallas, TX 75001",14,20
93,223003,Lightning Charging Cable,1,14.95,07/09/19 17:51,"18 Jefferson St, San Francisco, CA 94016",62,39
94,223004,AAA Batteries (4-pack),1,2.99,07/14/19 02:43,"911 Spruce St, San Francisco, CA 94016",67,80
95,223005,27in FHD Monitor,1,149.99,07/26/19 21:39,"306 Lake St, Austin, TX 73301",81,99
96,223006,Lightning Charging Cable,1,14.95,07/22/19 16:50,"499 Park St, Los Angeles, CA 90001",13,61
97,223007,Bose SoundSport Headphones,1,99.99,07/06/19 11:07,"481 10th St, Portland, OR 97035",20,55
98,223008,AAA Batteries (4-pack),3,2.99,07/12/19 00:54,"289 13th St, Boston, MA 02215",61,90
99,223009,Apple Airpods Headphones,1,150,07/28/19 07:59,"152 9th St, Boston, MA 02215",62,34
100,223010,AAA Batteries (4-pack),1,2.99,07/18/19 12:17,"518 Wilson St, Boston, MA 02215",43,68
101,223011,Apple Airpods Headphones,1,150,07/09/19 17:19,"87 Sunset St, San Francisco, CA 94016",66,14
102,223012,Bose SoundSport Headphones,1,99.99,07/13/19 10:10,"233 12th St, Austin, TX 73301",78,79
103,223013,AAA Batteries (4-pack),2,2.99,07/27/19 14:11,"289 8th St, New York City, NY 10001",17,62
104,223014,Wired Headphones,1,11.99,07/10/19 17:43,"421 Highland St, Atlanta, GA 30301",52,45
105,223015,Bose SoundSport Headphones,1,99.99,07/26/19 14:47,"605 Johnson St, San Francisco, CA 94016",37,86
106,223016,USB-C Charging Cable,1,11.95,07/20/19 08:42,"700 Church St, New York City, NY 10001",70,89
107,223017,AAA Batteries (4-pack),2,2.99,07/02/19 22:09,"773 Hickory St, San Francisco, CA 94016",20,60
108,223018,ThinkPad Laptop,1,999.99,07/04/19 08:39,"767 Adams St, Los Angeles, CA 90001",64,92
109,223019,AAA Batteries (4-pack),2,2.99,07/29/19 13:49,"788 Hill St, Dallas, TX 75001",89,13
110,223020,27in FHD Monitor,1,149.99,07/08/19 10:08,"296 9th St, Boston, MA 02215",49,63
111,223021,AAA Batteries (4-pack),1,2.99,07/07/19 11:31,"657 10th St, Los Angeles, CA 90001",47,78
112,223022,Lightning Charging Cable,1,14.95,07/31/19 17:45,"93 Madison St, Atlanta, GA 30301",54,88
113,223023,Bose SoundSport Headphones,1,99.99,07/01/19 18:12,"268 Meadow St, San Francisco, CA 94016",24,73
114,223024,AAA Batteries (4-pack),2,2.99,07/23/19 14:04,"91 Jefferson St, Dallas, TX 75001",64,42
115,223025,AA Batteries (4-pack),1,3.84,07/23/19 00:58,"142 Pine St, San Francisco, CA 94016",91,46
116,223026,Wired Headphones,1,11.99,07/25/19 12:49,"47 Pine St, San Francisco, CA 94016",53,70
117,223027,AA Batteries (4-pack),1,3.84,07/11/19 16:29,"876 Center St, Austin, TX 73301",44,53
118,223028,Vareebadd Phone,1,400,07/07/19 10:21,"969 10th St, San Francisco, CA 94016",63,60
119,223028,USB-C Charging Cable,2,11.95,07/07/19 10:21,"969 10th St, San Francisco, CA 94016",28,42
120,223028,Wired Headphones,1,11.99,07/07/19 10:21,"969 10th St, San Francisco, CA 94016",65,42
121,223029,USB-C Charging Cable,1,11.95,07/18/19 11:15,"144 Adams St, New York City, NY 10001",70,46
122,223030,Bose SoundSport Headphones,1,99.99,07/09/19 19:04,"704 13th St, Los Angeles, CA 90001",96,76
123,223031,27in FHD Monitor,1,149.99,07/28/19 09:30,"445 Johnson St, Los Angeles, CA 90001",11,91
124,223032,Apple Airpods Headphones,1,150,07/20/19 18:47,"8 Cherry St, Dallas, TX 75001",62,64
125,223033,AAA Batteries (4-pack),1,2.99,07/01/19 18:27,"972 Meadow St, Atlanta, GA 30301",11,7
126,223034,Wired Headphones,1,11.99,07/06/19 09:22,"927 South St, Portland, OR 97035",10,83
127,223035,Flatscreen TV,1,300,07/27/19 12:04,"911 Sunset St, Portland, OR 97035",37,69
128,223036,Apple Airpods Headphones,1,150,07/31/19 10:59,"828 Willow St, Boston, MA 02215",54,78
129,223037,Wired Headphones,1,11.99,07/21/19 20:58,"24 Adams St, Los Angeles, CA 90001",87,32
130,223038,Lightning Charging Cable,1,14.95,07/03/19 14:19,"990 11th St, Los Angeles, CA 90001",42,37
131,223039,Flatscreen TV,1,300,07/27/19 11:44,"9 Center St, Dallas, TX 75001",6,98
132,223040,Apple Airpods Headphones,1,150,07/19/19 20:05,"395 West St, Austin, TX 73301",82,67
133,223041,27in 4K Gaming Monitor,1,389.99,07/11/19 08:16,"330 River St, New York City, NY 10001",29,56
134,223042,Lightning Charging Cable,1,14.95,07/10/19 08:42,"983 Jackson St, Dallas, TX 75001",62,22
135,223043,Lightning Charging Cable,1,14.95,07/01/19 10:20,"662 North St, Atlanta, GA 30301",0,96
136,223044,Apple Airpods Headphones,1,150,07/05/19 11:15,"605 6th St, San Francisco, CA 94016",30,52
137,223045,LG Dryer,1,600.0,07/18/19 20:22,"457 2nd St, Boston, MA 02215",29,70
138,223046,USB-C Charging Cable,1,11.95,07/15/19 23:04,"335 Ridge St, Los Angeles, CA 90001",5,20
139,223047,AA Batteries (4-pack),1,3.84,07/16/19 15:16,"541 Lakeview St, Los Angeles, CA 90001",15,81
140,223048,Vareebadd Phone,1,400,07/21/19 17:19,"168 8th St, Portland, OR 97035",43,96
141,223048,USB-C Charging Cable,2,11.95,07/21/19 17:19,"168 8th St, Portland, OR 97035",47,62
142,223049,Flatscreen TV,1,300,07/24/19 23:24,"595 Jackson St, San Francisco, CA 94016",5,72
143,223050,ThinkPad Laptop,1,999.99,07/14/19 18:14,"842 Washington St, Los Angeles, CA 90001",3,42
144,223051,Bose SoundSport Headphones,1,99.99,07/27/19 16:35,"819 Cherry St, Los Angeles, CA 90001",77,40
145,223052,USB-C Charging Cable,1,11.95,07/09/19 20:05,"549 Lincoln St, San Francisco, CA 94016",13,30
146,223053,LG Dryer,1,600.0,07/06/19 08:37,"226 2nd St, Seattle, WA 98101",17,41
147,223054,Wired Headphones,1,11.99,07/28/19 18:08,"905 Chestnut St, Boston, MA 02215",43,5
148,223055,AA Batteries (4-pack),1,3.84,07/14/19 14:04,"181 Walnut St, Los Angeles, CA 90001",26,21
149,223056,USB-C Charging Cable,1,11.95,07/27/19 17:19,"907 Madison St, San Francisco, CA 94016",59,44
150,223057,Bose SoundSport Headphones,1,99.99,07/12/19 11:30,"195 Washington St, San Francisco, CA 94016",98,18
151,223058,Bose SoundSport Headphones,1,99.99,07/01/19 08:09,"993 Main St, Boston, MA 02215",70,81
152,223059,USB-C Charging Cable,1,11.95,07/23/19 02:09,"84 10th St, Boston, MA 02215",46,14
153,223060,AA Batteries (4-pack),1,3.84,07/20/19 13:14,"613 Johnson St, San Francisco, CA 94016",58,15
154,223061,Lightning Charging Cable,2,14.95,07/14/19 22:02,"788 Center St, Dallas, TX 75001",16,25
155,223062,ThinkPad Laptop,1,999.99,07/12/19 19:58,"756 5th St, Atlanta, GA 30301",62,98
156,223063,USB-C Charging Cable,1,11.95,07/02/19 21:37,"535 Cedar St, Portland, OR 97035",26,29
157,223064,AAA Batteries (4-pack),1,2.99,07/13/19 19:23,"627 13th St, San Francisco, CA 94016",3,74
158,223065,Bose SoundSport Headphones,2,99.99,07/02/19 20:20,"180 Park St, San Francisco, CA 94016",45,39
159,223066,Macbook Pro Laptop,1,1700,07/16/19 08:31,"377 Madison St, San Francisco, CA 94016",12,16
160,223067,AAA Batteries (4-pack),1,2.99,07/11/19 13:46,"189 Johnson St, Los Angeles, CA 90001",11,25
161,223068,AA Batteries (4-pack),1,3.84,07/29/19 18:11,"450 Church St, San Francisco, CA 94016",29,3
162,223069,AA Batteries (4-pack),1,3.84,07/17/19 20:50,"486 4th St, San Francisco, CA 94016",92,59
163,223070,AAA Batteries (4-pack),1,2.99,07/19/19 08:29,"172 Adams St, Boston, MA 02215",79,20
164,223071,Lightning Charging Cable,1,14.95,07/17/19 12:01,"758 Madison St, New York City, NY 10001",21,57
165,223072,Lightning Charging Cable,1,14.95,07/18/19 02:39,"252 Madison St, Boston, MA 02215",89,4
166,223073,Wired Headphones,1,11.99,07/02/19 15:41,"972 Dogwood St, San Francisco, CA 94016",90,0
167,223074,USB-C Charging Cable,1,11.95,07/15/19 10:07,"899 North St, Los Angeles, CA 90001",59,70
168,223075,USB-C Charging Cable,1,11.95,07/22/19 14:15,"752 Chestnut St, San Francisco, CA 94016",66,40
169,223076,Lightning Charging Cable,1,14.95,07/10/19 13:21,"692 Spruce St, Boston, MA 02215",6,38
170,223077,ThinkPad Laptop,1,999.99,07/06/19 13:01,"261 Sunset St, San Francisco, CA 94016",16,98
171,223078,Lightning Charging Cable,1,14.95,07/10/19 19:23,"865 Meadow St, Atlanta, GA 30301",35,16
172,223079,27in 4K Gaming Monitor,1,389.99,07/18/19 10:22,"211 Ridge St, Austin, TX 73301",22,67
173,223080,Apple Airpods Headphones,1,150,07/09/19 18:26,"275 Jackson St, Austin, TX 73301",62,17
174,223081,USB-C Charging Cable,1,11.95,07/05/19 15:55,"983 12th St, San Francisco, CA 94016",66,36
175,223082,USB-C Charging Cable,1,11.95,07/07/19 09:54,"158 7th St, Seattle, WA 98101",1,59
176,223083,USB-C Charging Cable,1,11.95,07/13/19 21:05,"277 Lakeview St, Portland, OR 97035",53,40
177,223084,Lightning Charging Cable,1,14.95,07/02/19 15:08,"555 Pine St, Los Angeles, CA 90001",4,32
178,223085,iPhone,1,700,07/22/19 11:56,"875 Madison St, Los Angeles, CA 90001",66,19
179,223086,Apple Airpods Headphones,1,150,07/22/19 11:08,"938 Meadow St, Los Angeles, CA 90001",68,90
180,223087,iPhone,1,700,07/26/19 11:06,"864 10th St, Boston, MA 02215",23,19
181,223088,AA Batteries (4-pack),1,3.84,07/05/19 22:58,"715 North St, Seattle, WA 98101",23,38
182,223089,AA Batteries (4-pack),1,3.84,07/17/19 17:53,"650 Hickory St, New York City, NY 10001",3,75
183,223090,USB-C Charging Cable,1,11.95,07/12/19 16:18,"739 Adams St, New York City, NY 10001",71,41
184,223091,Bose SoundSport Headphones,1,99.99,07/20/19 11:02,"415 Cedar St, New York City, NY 10001",67,85
185,223092,ThinkPad Laptop,1,999.99,07/11/19 15:27,"634 Washington St, Boston, MA 02215",21,46
186,223093,AA Batteries (4-pack),1,3.84,07/01/19 10:48,"899 1st St, San Francisco, CA 94016",14,18
187,223094,Wired Headphones,1,11.99,07/18/19 11:15,"971 Chestnut St, Los Angeles, CA 90001",63,92
188,223095,Apple Airpods Headphones,1,150,07/03/19 13:42,"876 Cedar St, Los Angeles, CA 90001",5,15
189,223095,AA Batteries (4-pack),1,3.84,07/03/19 13:42,"876 Cedar St, Los Angeles, CA 90001",46,71
190,223096,AAA Batteries (4-pack),2,2.99,07/08/19 19:31,"846 Sunset St, Portland, OR 97035",13,39
191,223097,Lightning Charging Cable,1,14.95,07/11/19 12:29,"77 10th St, Los Angeles, CA 90001",39,8
192,223098,Apple Airpods Headphones,1,150,07/23/19 18:23,"374 Cherry St, San Francisco, CA 94016",33,5
193,223099,AAA Batteries (4-pack),3,2.99,07/29/19 22:46,"3 Highland St, New York City, NY 10001",75,83
194,223100,USB-C Charging Cable,1,11.95,07/29/19 16:56,"516 Jackson St, New York City, NY 10001",89,13
195,223101,Wired Headphones,1,11.99,07/10/19 16:55,"924 Lincoln St, San Francisco, CA 94016",11,37
196,223102,Wired Headphones,2,11.99,07/16/19 20:54,"484 7th St, Seattle, WA 98101",2,12
197,223103,Apple Airpods Headphones,1,150,07/13/19 11:25,"107 West St, San Francisco, CA 94016",12,91
198,223104,20in Monitor,1,109.99,07/08/19 07:29,"505 4th St, Los Angeles, CA 90001",59,60
199,,,,,,,89,2
200,223105,34in Ultrawide Monitor,1,379.99,07/17/19 00:06,"589 8th St, Portland, OR 97035",56,49
201,223106,Wired Headphones,1,11.99,07/14/19 14:30,"630 2nd St, San Francisco, CA 94016",11,26
202,223106,Vareebadd Phone,1,400,07/14/19 14:30,"630 2nd St, San Francisco, CA 94016",29,50
203,223107,iPhone,1,700,07/25/19 13:40,"470 Chestnut St, San Francisco, CA 94016",21,81
204,223108,AAA Batteries (4-pack),1,2.99,07/05/19 11:21,"781 8th St, Boston, MA 02215",17,22
205,223109,iPhone,1,700,07/12/19 20:48,"929 Ridge St, Seattle, WA 98101",93,83
206,223110,Flatscreen TV,1,300,07/16/19 01:05,"434 Elm St, Seattle, WA 98101",42,16
207,223111,AA Batteries (4-pack),1,3.84,07/20/19 16:46,"137 Madison St, Atlanta, GA 30301",87,49
208,223112,USB-C Charging Cable,2,11.95,07/08/19 22:23,"241 8th St, San Francisco, CA 94016",97,47
209,223113,27in 4K Gaming Monitor,1,389.99,07/05/19 07:35,"176 Willow St, Los Angeles, CA 90001",80,84
210,223114,AA Batteries (4-pack),1,3.84,07/26/19 13:37,"576 11th St, Austin, TX 73301",80,72
211,223115,Flatscreen TV,1,300,07/02/19 13:15,"836 Johnson St, New York City, NY 10001",71,70
212,223116,Apple Airpods Headphones,1,150,07/21/19 13:18,"366 Adams St, Portland, OR 97035",13,26
213,223117,Google Phone,1,600,07/11/19 23:25,"184 Spruce St, Atlanta, GA 30301",45,50
214,223117,USB-C Charging Cable,1,11.95,07/11/19 23:25,"184 Spruce St, Atlanta, GA 30301",24,31
215,223118,AA Batteries (4-pack),2,3.84,07/04/19 11:04,"346 Walnut St, New York City, NY 10001",56,76
216,223119,27in FHD Monitor,1,149.99,07/30/19 13:33,"955 Main St, New York City, NY 10001",61,77
217,223120,Lightning Charging Cable,1,14.95,07/18/19 13:29,"506 Main St, San Francisco, CA 94016",80,39
218,223121,Bose SoundSport Headphones,1,99.99,07/05/19 22:00,"880 7th St, New York City, NY 10001",37,24
219,223122,Apple Airpods Headphones,1,150,07/04/19 08:49,"972 Lincoln St, Boston, MA 02215",55,67
220,223123,Wired Headphones,1,11.99,07/05/19 06:27,"86 5th St, Boston, MA 02215",82,11
221,223124,USB-C Charging Cable,1,11.95,07/19/19 19:28,"593 Ridge St, San Francisco, CA 94016",66,13
222,223125,27in 4K Gaming Monitor,1,389.99,07/17/19 09:45,"678 13th St, San Francisco, CA 94016",1,44
223,223126,34in Ultrawide Monitor,1,379.99,07/29/19 16:38,"858 6th St, San Francisco, CA 94016",53,92
224,223127,AAA Batteries (4-pack),1,2.99,07/31/19 17:36,"473 10th St, Los Angeles, CA 90001",68,21
225,223128,USB-C Charging Cable,1,11.95,07/14/19 08:00,"418 Spruce St, Los Angeles, CA 90001",50,42
226,223129,Apple Airpods Headphones,1,150,07/05/19 08:40,"239 12th St, Boston, MA 02215",70,60
227,223130,Wired Headphones,1,11.99,07/16/19 11:54,"126 5th St, New York City, NY 10001",61,24
228,223131,AAA Batteries (4-pack),1,2.99,07/21/19 07:47,"712 Washington St, Los Angeles, CA 90001",94,88
229,223132,AA Batteries (4-pack),1,3.84,07/23/19 00:10,"132 West St, San Francisco, CA 94016",99,24
230,223133,AA Batteries (4-pack),1,3.84,07/28/19 20:40,"621 Church St, San Francisco, CA 94016",84,88
231,223133,AAA Batteries (4-pack),1,2.99,07/28/19 20:40,"621 Church St, San Francisco, CA 94016",26,72
232,223134,ThinkPad Laptop,1,999.99,07/25/19 12:17,"298 Wilson St, Portland, ME 04101",29,5
233,223135,Apple Airpods Headphones,1,150,07/27/19 21:39,"385 Dogwood St, Atlanta, GA 30301",21,59
234,223136,Flatscreen TV,1,300,07/07/19 21:45,"339 12th St, San Francisco, CA 94016",87,89
235,223137,AA Batteries (4-pack),1,3.84,07/20/19 09:51,"776 Forest St, Boston, MA 02215",39,30
236,223138,27in 4K Gaming Monitor,1,389.99,07/22/19 10:44,"720 Main St, San Francisco, CA 94016",65,28
237,223139,Bose SoundSport Headphones,1,99.99,07/05/19 20:27,"820 West St, Los Angeles, CA 90001",7,24
238,223140,AA Batteries (4-pack),1,3.84,07/22/19 09:58,"112 Meadow St, San Francisco, CA 94016",87,62
239,223140,Flatscreen TV,1,300,07/22/19 09:58,"112 Meadow St, San Francisco, CA 94016",69,37
240,223141,Wired Headphones,1,11.99,07/23/19 21:39,"247 Adams St, Portland, OR 97035",96,38
241,223142,AA Batteries (4-pack),2,3.84,07/26/19 13:53,"587 South St, San Francisco, CA 94016",52,87
242,223143,ThinkPad Laptop,1,999.99,07/14/19 10:09,"494 Lakeview St, San Francisco, CA 94016",29,29
243,223144,Google Phone,1,600,07/15/19 21:51,"37 Walnut St, New York City, NY 10001",73,75
244,223144,USB-C Charging Cable,1,11.95,07/15/19 21:51,"37 Walnut St, New York City, NY 10001",64,58
245,223145,Apple Airpods Headphones,1,150,07/02/19 14:21,"35 Main St, Seattle, WA 98101",62,98
246,223146,LG Dryer,1,600.0,07/22/19 17:05,"753 5th St, Los Angeles, CA 90001",48,74
247,223147,AA Batteries (4-pack),1,3.84,07/15/19 11:27,"767 West St, Los Angeles, CA 90001",53,20
248,223148,AA Batteries (4-pack),1,3.84,07/22/19 18:02,"256 Jackson St, Atlanta, GA 30301",95,35
249,223149,27in FHD Monitor,1,149.99,07/14/19 20:39,"770 Lincoln St, Boston, MA 02215",79,90
250,223150,Apple Airpods Headphones,1,150,07/16/19 18:17,"289 12th St, Boston, MA 02215",50,63
251,223151,AAA Batteries (4-pack),2,2.99,07/31/19 07:15,"825 North St, Seattle, WA 98101",5,33
252,223152,Bose SoundSport Headphones,1,99.99,07/10/19 20:02,"910 Hill St, Atlanta, GA 30301",95,29
