,Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address,x_t,perf
22,176577,Apple Airpods Headphones,1,150,04/04/19 19:25,"260 Spruce St, Dallas, TX 75001",23,10
23,176578,Apple Airpods Headphones,1,150,04/09/19 23:35,"513 Church St, Boston, MA 02215",32,49
24,176579,AA Batteries (4-pack),1,3.84,04/11/19 10:23,"886 Jefferson St, New York City, NY 10001",75,46
25,176580,USB-C Charging Cable,1,11.95,04/05/19 00:35,"886 Willow St, Los Angeles, CA 90001",58,78
26,176581,iPhone,1,700,04/09/19 21:38,"84 Jackson St, Boston, MA 02215",0,92
27,176582,Bose SoundSport Headphones,1,99.99,04/27/19 12:20,"178 Lincoln St, Atlanta, GA 30301",6,88
28,176583,AAA Batteries (4-pack),2,2.99,04/20/19 12:00,"146 Jackson St, Portland, OR 97035",74,33
29,176584,Flatscreen TV,1,300,04/24/19 20:39,"936 Church St, San Francisco, CA 94016",86,73
30,176585,Bose SoundSport Headphones,1,99.99,04/07/19 11:31,"823 Highland St, Boston, MA 02215",19,56
31,176585,Bose SoundSport Headphones,1,99.99,04/07/19 11:31,"823 Highland St, Boston, MA 02215",16,11
32,176586,AAA Batteries (4-pack),2,2.99,04/10/19 17:00,"365 Center St, San Francisco, CA 94016",63,16
33,176586,Google Phone,1,600,04/10/19 17:00,"365 Center St, San Francisco, CA 94016",46,58
34,176587,27in FHD Monitor,1,149.99,04/29/19 19:38,"557 5th St, Los Angeles, CA 90001",43,1
35,176588,20in Monitor,1,109.99,04/02/19 04:00,"765 Cherry St, Seattle, WA 98101",81,96
36,176589,Lightning Charging Cable,1,14.95,04/04/19 12:23,"846 Highland St, Atlanta, GA 30301",26,53
37,176590,Google Phone,1,600,04/11/19 11:46,"873 6th St, New York City, NY 10001",68,5
38,176591,Apple Airpods Headphones,1,150,04/21/19 07:21,"600 Maple St, Austin, TX 73301",78,60
39,176592,USB-C Charging Cable,1,11.95,04/27/19 13:04,"352 4th St, Los Angeles, CA 90001",40,52
40,176593,Lightning Charging Cable,2,14.95,04/15/19 13:45,"906 7th St, Portland, OR 97035",25,56
41,176594,Wired Headphones,1,11.99,04/17/19 23:04,"63 Maple St, San Francisco, CA 94016",38,96
42,176595,Wired Headphones,3,11.99,04/02/19 09:11,"383 6th St, Los Angeles, CA 90001",1,22
43,176596,Apple Airpods Headphones,1,150,04/27/19 20:11,"572 Meadow St, Dallas, TX 75001",31,85
44,176597,USB-C Charging Cable,1,11.95,04/19/19 13:39,"681 11th St, San Francisco, CA 94016",86,68
45,176598,AAA Batteries (4-pack),2,2.99,04/21/19 20:33,"294 Park St, San Francisco, CA 94016",7,65
46,176599,Lightning Charging Cable,1,14.95,04/11/19 15:25,"279 Maple St, New York City, NY 10001",45,83
47,176600,27in 4K Gaming Monitor,1,389.99,04/30/19 15:54,"87 West St, Boston, MA 02215",77,4
48,176601,USB-C Charging Cable,1,11.95,04/02/19 22:32,"754 10th St, Los Angeles, CA 90001",60,33
49,176602,Lightning Charging Cable,1,14.95,04/30/19 09:39,"9 Jefferson St, Dallas, TX 75001",88,25
50,176603,USB-C Charging Cable,1,11.95,04/01/19 07:46,"858 6th St, San Francisco, CA 94016",65,72
51,176604,USB-C Charging Cable,1,11.95,04/02/19 10:57,"462 11th St, San Francisco, CA 94016",76,93
52,176605,USB-C Charging Cable,1,11.95,04/15/19 16:29,"717 Pine St, San Francisco, CA 94016",60,89
53,176606,LG Dryer,1,600.0,04/21/19 14:16,"487 Maple St, San Francisco, CA 94016",35,16
54,176607,AAA Batteries (4-pack),2,2.99,04/18/19 12:11,"689 10th St, Boston, MA 02215",21,85
55,176608,iPhone,1,700,04/11/19 12:01,"15 Cherry St, San Francisco, CA 94016",26,82
56,176609,Apple Airpods Headphones,1,150,04/11/19 16:59,"267 11th St, Austin, TX 73301",57,92
57,176610,AAA Batteries (4-pack),1,2.99,04/26/19 00:40,"382 River St, Dallas, TX 75001",29,68
58,176611,Bose SoundSport Headphones,1,99.99,04/30/19 13:16,"971 Sunset St, San Francisco, CA 94016",43,2
59,176612,Apple Airpods Headphones,1,150,04/04/19 19:48,"149 North St, Seattle, WA 98101",69,98
60,176613,USB-C Charging Cable,2,11.95,04/26/19 18:58,"405 4th St, New York City, NY 10001",75,4
61,176614,AA Batteries (4-pack),1,3.84,04/07/19 21:01,"647 Jackson St, San Francisco, CA 94016",20,8
62,176615,Lightning Charging Cable,1,14.95,04/30/19 10:35,"833 River St, Dallas, TX 75001",31,83
63,176616,USB-C Charging Cable,1,11.95,04/05/19 20:40,"380 Washington St, San Francisco, CA 94016",25,86
64,176617,Apple Airpods Headphones,1,150,04/25/19 08:03,"319 8th St, Portland, OR 97035",1,56
65,176618,Lightning Charging Cable,2,14.95,04/18/19 21:44,"273 South St, San Francisco, CA 94016",7,71
66,176619,Flatscreen TV,1,300,04/16/19 18:37,"116 North St, Los Angeles, CA 90001",39,1
67,176620,USB-C Charging Cable,1,11.95,04/17/19 10:39,"994 Pine St, Los Angeles, CA 90001",60,30
68,176621,Lightning Charging Cable,1,14.95,04/11/19 16:09,"863 8th St, Boston, MA 02215",4,58
69,176622,AA Batteries (4-pack),1,3.84,04/11/19 20:16,"983 11th St, San Francisco, CA 94016",54,22
70,176623,27in FHD Monitor,1,149.99,04/20/19 23:51,"807 12th St, Atlanta, GA 30301",73,87
71,176624,AA Batteries (4-pack),1,3.84,04/28/19 10:44,"664 Church St, Seattle, WA 98101",10,51
72,176625,AAA Batteries (4-pack),2,2.99,04/24/19 19:00,"858 5th St, San Francisco, CA 94016",92,15
73,176626,Bose SoundSport Headphones,1,99.99,04/01/19 21:40,"491 Chestnut St, Boston, MA 02215",99,15
74,176627,Wired Headphones,1,11.99,04/21/19 14:57,"994 13th St, Atlanta, GA 30301",92,67
75,176628,Lightning Charging Cable,2,14.95,04/15/19 04:03,"628 Wilson St, Dallas, TX 75001",60,3
76,176629,USB-C Charging Cable,1,11.95,04/24/19 11:56,"101 Lincoln St, San Francisco, CA 94016",0,19
77,176630,Google Phone,1,600,04/10/19 05:01,"770 Maple St, San Francisco, CA 94016",26,38
78,176631,USB-C Charging Cable,1,11.95,04/13/19 18:48,"292 Dogwood St, San Francisco, CA 94016",10,58
79,176632,AAA Batteries (4-pack),1,2.99,04/14/19 14:28,"814 Madison St, San Francisco, CA 94016",22,11
80,176633,ThinkPad Laptop,1,999.99,04/23/19 14:03,"863 Hickory St, Los Angeles, CA 90001",21,97
81,176634,Lightning Charging Cable,1,14.95,04/10/19 08:00,"311 Madison St, Atlanta, GA 30301",46,71
82,176635,Vareebadd Phone,1,400,04/26/19 09:55,"85 North St, San Francisco, CA 94016",33,63
83,176636,AA Batteries (4-pack),1,3.84,04/30/19 20:37,"140 10th St, Boston, MA 02215",4,15
84,176637,AAA Batteries (4-pack),1,2.99,04/17/19 10:03,"261 Sunset St, New York City, NY 10001",9,32
85,176638,USB-C Charging Cable,1,11.95,04/20/19 08:33,"869 Cherry St, Boston, MA 02215",42,38
86,176639,Macbook Pro Laptop,1,1700,04/28/19 16:14,"853 Cedar St, San Francisco, CA 94016",40,68
87,176640,Wired Headphones,2,11.99,04/27/19 22:54,"164 Lake St, San Francisco, CA 94016",3,71
88,176641,Lightning Charging Cable,1,14.95,04/25/19 21:36,"655 Sunset St, Boston, MA 02215",37,56
89,176642,AA Batteries (4-pack),1,3.84,04/17/19 18:38,"72 Elm St, Portland, OR 97035",34,91
90,176643,Macbook Pro Laptop,1,1700,04/27/19 21:32,"373 Adams St, Boston, MA 02215",70,62
91,176644,USB-C Charging Cable,1,11.95,04/23/19 02:09,"962 7th St, Los Angeles, CA 90001",83,2
92,176645,AAA Batteries (4-pack),3,2.99,04/26/19 18:38,"514 Lake St, Dallas, TX 75001",18,55
93,176646,Macbook Pro Laptop,1,1700,04/22/19 07:14,"657 Adams St, Portland, OR 97035",77,60
94,176647,Google Phone,1,600,04/21/19 19:40,"273 South St, Los Angeles, CA 90001",77,7
95,176648,27in FHD Monitor,1,149.99,04/24/19 01:17,"732 2nd St, Portland, OR 97035",63,36
96,176649,USB-C Charging Cable,1,11.95,04/09/19 08:49,"702 11th St, San Francisco, CA 94016",61,89
97,176650,Lightning Charging Cable,1,14.95,04/12/19 16:47,"153 River St, Boston, MA 02215",38,91
98,176651,iPhone,1,700,04/07/19 13:14,"997 South St, Boston, MA 02215",27,2
99,176652,LG Washing Machine,1,600.0,04/09/19 20:04,"502 14th St, New York City, NY 10001",95,10
100,176653,AA Batteries (4-pack),1,3.84,04/26/19 19:20,"285 Chestnut St, San Francisco, CA 94016",19,24
101,176654,USB-C Charging Cable,1,11.95,04/15/19 19:35,"880 Lakeview St, Seattle, WA 98101",76,82
102,176655,Apple Airpods Headphones,1,150,04/11/19 19:36,"848 Center St, San Francisco, CA 94016",56,16
103,176656,Google Phone,1,600,04/12/19 16:42,"12 Lakeview St, New York City, NY 10001",5,82
104,176657,ThinkPad Laptop,1,999.99,04/23/19 10:16,"774 Forest St, Los Angeles, CA 90001",3,38
105,176658,AAA Batteries (4-pack),2,2.99,04/22/19 08:51,"573 Pine St, San Francisco, CA 94016",22,3
106,176659,20in Monitor,1,109.99,04/29/19 14:40,"804 Church St, Dallas, TX 75001",52,45
107,176660,AA Batteries (4-pack),1,3.84,04/16/19 17:10,"267 West St, Boston, MA 02215",75,77
108,176661,Wired Headphones,1,11.99,04/25/19 20:40,"522 6th St, Atlanta, GA 30301",24,18
109,176662,34in Ultrawide Monitor,1,379.99,04/05/19 12:46,"678 Hickory St, Portland, OR 97035",95,60
110,176663,Bose SoundSport Headphones,1,99.99,04/05/19 11:48,"450 Johnson St, Seattle, WA 98101",38,2
111,176664,AAA Batteries (4-pack),1,2.99,04/13/19 18:59,"544 Madison St, Los Angeles, CA 90001",32,55
112,176665,ThinkPad Laptop,1,999.99,04/07/19 14:15,"927 13th St, Dallas, TX 75001",30,68
113,176666,Wired Headphones,1,11.99,04/08/19 16:50,"382 Forest St, Seattle, WA 98101",6,94
114,176667,27in 4K Gaming Monitor,1,389.99,04/11/19 00:39,"92 11th St, Los Angeles, CA 90001",33,65
115,176668,AA Batteries (4-pack),1,3.84,04/15/19 20:46,"56 2nd St, Dallas, TX 75001",12,53
116,176669,27in FHD Monitor,1,149.99,04/08/19 12:57,"506 Jackson St, Dallas, TX 75001",35,97
117,176670,Apple Airpods Headphones,1,150,04/25/19 21:23,"892 Willow St, San Francisco, CA 94016",69,59
118,176671,AAA Batteries (4-pack),2,2.99,04/23/19 16:31,"738 Jefferson St, New York City, NY 10001",24,76
119,176672,Lightning Charging Cable,1,14.95,04/12/19 11:07,"778 Maple St, New York City, NY 10001",73,90
120,176672,USB-C Charging Cable,1,11.95,04/12/19 11:07,"778 Maple St, New York City, NY 10001",88,51
121,176673,20in Monitor,1,109.99,04/10/19 08:17,"952 1st St, Boston, MA 02215",78,83
122,176674,AAA Batteries (4-pack),3,2.99,04/20/19 20:53,"907 West St, Austin, TX 73301",10,0
123,176675,AAA Batteries (4-pack),1,2.99,04/02/19 09:02,"933 Meadow St, Seattle, WA 98101",55,64
124,176676,LG Dryer,1,600.0,04/09/19 00:35,"788 Lincoln St, Los Angeles, CA 90001",15,62
125,176677,34in Ultrawide Monitor,1,379.99,04/01/19 11:50,"661 Washington St, Austin, TX 73301",76,72
126,176678,AA Batteries (4-pack),2,3.84,04/19/19 22:12,"345 Sunset St, San Francisco, CA 94016",17,53
127,176679,Apple Airpods Headphones,1,150,04/16/19 11:12,"245 West St, Boston, MA 02215",12,89
128,176680,USB-C Charging Cable,1,11.95,04/13/19 11:28,"368 Main St, Los Angeles, CA 90001",24,59
129,176681,Apple Airpods Headphones,1,150,04/20/19 10:39,"331 Cherry St, Seattle, WA 98101",59,75
130,176681,ThinkPad Laptop,1,999.99,04/20/19 10:39,"331 Cherry St, Seattle, WA 98101",97,0
131,176682,Lightning Charging Cable,1,14.95,04/27/19 06:19,"593 Adams St, Boston, MA 02215",50,73
132,176683,AA Batteries (4-pack),1,3.84,04/03/19 13:54,"253 Willow St, Los Angeles, CA 90001",47,44
133,176684,USB-C Charging Cable,1,11.95,04/17/19 00:51,"293 Washington St, Los Angeles, CA 90001",29,78
134,176685,34in Ultrawide Monitor,1,379.99,04/23/19 22:53,"114 10th St, New York City, NY 10001",54,70
135,176686,Wired Headphones,1,11.99,04/17/19 15:17,"892 10th St, Austin, TX 73301",8,36
136,176687,Macbook Pro Laptop,1,1700,04/30/19 10:26,"121 Wilson St, Los Angeles, CA 90001",4,65
137,176688,Flatscreen TV,1,300,04/20/19 18:25,"229 Church St, San Francisco, CA 94016",85,83
138,176689,Bose SoundSport Headphones,1,99.99,04/24/19 17:15,"659 Lincoln St, New York City, NY 10001",34,22
139,176689,AAA Batteries (4-pack),2,2.99,04/24/19 17:15,"659 Lincoln St, New York City, NY 10001",47,32
140,176690,20in Monitor,1,109.99,04/04/19 18:33,"873 Sunset St, San Francisco, CA 94016",80,4
141,176691,AAA Batteries (4-pack),1,2.99,04/12/19 11:57,"991 Lincoln St, Los Angeles, CA 90001",64,41
142,176692,Wired Headphones,1,11.99,04/08/19 18:21,"290 Forest St, San Francisco, CA 94016",6,37
143,176693,AA Batteries (4-pack),1,3.84,04/22/19 09:00,"252 Walnut St, San Francisco, CA 94016",20,16
144,176694,USB-C Charging Cable,1,11.95,04/05/19 20:46,"985 Washington St, Atlanta, GA 30301",89,85
145,176695,AA Batteries (4-pack),2,3.84,04/12/19 20:50,"709 Lake St, Seattle, WA 98101",1,41
146,176696,iPhone,1,700,04/07/19 12:41,"343 Johnson St, New York City, NY 10001",88,47
147,176697,Wired Headphones,1,11.99,04/20/19 22:38,"675 Center St, New York City, NY 10001",24,82
148,176698,Bose SoundSport Headphones,1,99.99,04/02/19 16:15,"232 Lakeview St, San Francisco, CA 94016",47,14
149,176699,Bose SoundSport Headphones,1,99.99,04/28/19 18:04,"49 Jefferson St, Boston, MA 02215",52,23
150,176700,34in Ultrawide Monitor,1,379.99,04/07/19 23:10,"967 Walnut St, Dallas, TX 75001",92,33
151,176701,USB-C Charging Cable,1,11.95,04/11/19 13:05,"128 Church St, Austin, TX 73301",47,97
152,176702,AA Batteries (4-pack),1,3.84,04/23/19 19:44,"896 Sunset St, Seattle, WA 98101",44,95
153,176703,20in Monitor,1,109.99,04/17/19 10:00,"748 Washington St, New York City, NY 10001",73,61
154,176704,AA Batteries (4-pack),2,3.84,04/17/19 10:00,"909 Center St, Seattle, WA 98101",29,37
155,176705,Lightning Charging Cable,2,14.95,04/06/19 09:38,"503 8th St, Austin, TX 73301",94,32
156,176706,Lightning Charging Cable,1,14.95,04/13/19 13:32,"309 South St, New York City, NY 10001",72,63
157,176707,Apple Airpods Headphones,1,150,04/13/19 10:34,"408 Center St, Portland, OR 97035",87,12
158,176708,Wired Headphones,1,11.99,04/28/19 23:03,"542 Ridge St, New York City, NY 10001",63,62
159,176709,AA Batteries (4-pack),1,3.84,04/24/19 14:17,"971 Church St, Dallas, TX 75001",37,40
160,176710,20in Monitor,2,109.99,04/07/19 10:00,"848 West St, Dallas, TX 75001",0,72
161,176711,Flatscreen TV,1,300,04/30/19 10:58,"796 River St, Dallas, TX 75001",68,94
162,176712,Google Phone,1,600,04/20/19 05:21,"910 Washington St, San Francisco, CA 94016",69,1
163,176713,Wired Headphones,1,11.99,04/21/19 10:48,"498 Walnut St, San Francisco, CA 94016",50,12
164,176714,USB-C Charging Cable,1,11.95,04/26/19 23:34,"303 Spruce St, Los Angeles, CA 90001",8,41
165,176715,Apple Airpods Headphones,1,150,04/27/19 16:43,"258 Jefferson St, San Francisco, CA 94016",84,6
166,176716,Wired Headphones,1,11.99,04/24/19 14:43,"794 7th St, Los Angeles, CA 90001",93,54
167,176717,Apple Airpods Headphones,1,150,04/19/19 10:34,"490 Lakeview St, Atlanta, GA 30301",41,28
168,176718,Lightning Charging Cable,1,14.95,04/22/19 19:14,"672 Sunset St, Los Angeles, CA 90001",49,82
169,176719,Flatscreen TV,1,300,04/27/19 13:07,"602 Hickory St, Boston, MA 02215",90,27
170,176720,Lightning Charging Cable,1,14.95,04/21/19 10:35,"556 South St, Portland, OR 97035",13,78
171,176721,AAA Batteries (4-pack),1,2.99,04/26/19 21:08,"469 7th St, San Francisco, CA 94016",15,63
172,176722,27in 4K Gaming Monitor,1,389.99,04/01/19 10:57,"209 14th St, New York City, NY 10001",82,84
173,176723,27in 4K Gaming Monitor,1,389.99,04/19/19 21:31,"613 12th St, Portland, OR 97035",58,93
174,176724,Lightning Charging Cable,1,14.95,04/26/19 20:59,"34 12th St, San Francisco, CA 94016",9,41
175,176725,AA Batteries (4-pack),2,3.84,04/15/19 14:33,"630 14th St, San Francisco, CA 94016",84,1
176,176726,USB-C Charging Cable,1,11.95,04/13/19 18:14,"979 8th St, Los Angeles, CA 90001",19,86
177,176727,Lightning Charging Cable,1,14.95,04/14/19 14:26,"218 Hickory St, Los Angeles, CA 90001",65,56
178,176728,Lightning Charging Cable,1,14.95,04/21/19 07:38,"516 Park St, Atlanta, GA 30301",27,9
179,176729,USB-C Charging Cable,1,11.95,04/24/19 09:57,"637 9th St, Seattle, WA 98101",80,36
180,176730,Bose SoundSport Headphones,1,99.99,04/17/19 08:27,"403 Ridge St, New York City, NY 10001",90,65
181,176731,AAA Batteries (4-pack),2,2.99,04/21/19 16:17,"36 Lincoln St, San Francisco, CA 94016",95,93
182,176732,iPhone,1,700,04/23/19 09:33,"504 Wilson St, Dallas, TX 75001",99,6
183,176733,20in Monitor,1,109.99,04/11/19 13:31,"575 Hickory St, San Francisco, CA 94016",82,6
184,176734,Apple Airpods Headphones,1,150,04/03/19 22:13,"611 Jackson St, New York City, NY 10001",21,34
185,176735,27in FHD Monitor,1,149.99,04/16/19 23:52,"802 Ridge St, Austin, TX 73301",91,77
186,176736,AA Batteries (4-pack),1,3.84,04/17/19 11:48,"421 2nd St, Los Angeles, CA 90001",37,15
187,176737,Apple Airpods Headphones,1,150,04/07/19 01:28,"109 Center St, Los Angeles, CA 90001",87,22
188,176738,AA Batteries (4-pack),1,3.84,04/03/19 13:17,"661 Center St, San Francisco, CA 94016",92,30
189,176739,34in Ultrawide Monitor,1,379.99,04/05/19 17:38,"730 6th St, Austin, TX 73301",46,31
190,176739,Google Phone,1,600,04/05/19 17:38,"730 6th St, Austin, TX 73301",92,94
191,176740,Bose SoundSport Headphones,1,99.99,04/24/19 15:10,"699 Washington St, Dallas, TX 75001",19,39
192,176741,USB-C Charging Cable,1,11.95,04/29/19 18:49,"990 Ridge St, San Francisco, CA 94016",17,38
193,176742,Wired Headphones,1,11.99,04/17/19 09:54,"115 Forest St, Los Angeles, CA 90001",84,30
194,176743,27in 4K Gaming Monitor,1,389.99,04/01/19 09:17,"570 11th St, Atlanta, GA 30301",74,11
195,176744,Lightning Charging Cable,1,14.95,04/14/19 19:59,"937 Maple St, Los Angeles, CA 90001",52,93
196,176745,Wired Headphones,1,11.99,04/24/19 09:23,"461 Adams St, Los Angeles, CA 90001",83,91
197,176746,27in 4K Gaming Monitor,1,389.99,04/08/19 19:04,"638 Park St, Seattle, WA 98101",37,37
198,176747,Macbook Pro Laptop,1,1700,04/27/19 15:04,"645 7th St, San Francisco, CA 94016",32,54
199,176748,Flatscreen TV,1,300,04/24/19 15:28,"339 13th St, Boston, MA 02215",15,94
200,176749,ThinkPad Laptop,1,999.99,04/26/19 07:55,"322 Adams St, Seattle, WA 98101",41,91
201,176750,AA Batteries (4-pack),1,3.84,04/13/19 23:52,"255 Cedar St, Austin, TX 73301",48,94
202,176751,AAA Batteries (4-pack),1,2.99,04/18/19 13:01,"258 4th St, San Francisco, CA 94016",7,10
203,176752,AA Batteries (4-pack),1,3.84,04/13/19 23:59,"665 Wilson St, San Francisco, CA 94016",96,69
204,176753,USB-C Charging Cable,1,11.95,04/01/19 23:07,"496 Adams St, Atlanta, GA 30301",60,81
205,176754,34in Ultrawide Monitor,1,379.99,04/02/19 17:07,"288 Forest St, Los Angeles, CA 90001",60,47
206,176755,27in 4K Gaming Monitor,1,389.99,04/09/19 16:21,"825 Madison St, Seattle, WA 98101",20,58
207,176756,27in FHD Monitor,1,149.99,04/05/19 17:06,"348 Lake St, New York City, NY 10001",84,64
208,176757,AA Batteries (4-pack),1,3.84,04/11/19 20:28,"79 Hickory St, Portland, OR 97035",79,42
209,176758,34in Ultrawide Monitor,1,379.99,04/18/19 21:26,"166 Highland St, San Francisco, CA 94016",86,47
210,176759,Lightning Charging Cable,1,14.95,04/06/19 12:46,"864 Main St, Los Angeles, CA 90001",12,73
211,176760,Wired Headphones,1,11.99,04/02/19 20:32,"813 Highland St, San Francisco, CA 94016",88,60
212,176761,Apple Airpods Headphones,1,150,04/26/19 20:00,"830 2nd St, San Francisco, CA 94016",38,54
213,176762,AA Batteries (4-pack),1,3.84,04/18/19 14:06,"977 1st St, Seattle, WA 98101",58,22
214,176763,USB-C Charging Cable,1,11.95,04/25/19 13:36,"638 Johnson St, San Francisco, CA 94016",7,80
215,176764,Wired Headphones,1,11.99,04/16/19 19:52,"652 Center St, Atlanta, GA 30301",94,47
216,176765,USB-C Charging Cable,1,11.95,04/14/19 20:44,"729 Ridge St, San Francisco, CA 94016",38,74
217,176766,AA Batteries (4-pack),2,3.84,04/21/19 19:52,"84 Johnson St, Boston, MA 02215",77,47
218,176767,27in 4K Gaming Monitor,1,389.99,04/09/19 14:18,"205 4th St, Atlanta, GA 30301",14,10
219,176768,Wired Headphones,1,11.99,04/04/19 00:03,"643 Spruce St, Los Angeles, CA 90001",9,98
220,176769,AA Batteries (4-pack),1,3.84,04/29/19 14:14,"206 10th St, San Francisco, CA 94016",59,15
221,176770,Wired Headphones,1,11.99,04/08/19 17:38,"345 Church St, San Francisco, CA 94016",99,92
222,176771,Lightning Charging Cable,1,14.95,04/24/19 17:40,"403 11th St, New York City, NY 10001",45,60
223,176772,AA Batteries (4-pack),1,3.84,04/10/19 21:48,"426 14th St, New York City, NY 10001",22,88
224,176773,AAA Batteries (4-pack),2,2.99,04/25/19 20:07,"30 9th St, Portland, ME 04101",12,52
225,176774,Lightning Charging Cable,1,14.95,04/25/19 15:06,"372 Church St, Los Angeles, CA 90001",15,75
226,176774,USB-C Charging Cable,1,11.95,04/25/19 15:06,"372 Church St, Los Angeles, CA 90001",71,13
227,176775,USB-C Charging Cable,2,11.95,04/01/19 20:56,"975 Forest St, San Francisco, CA 94016",73,18
228,176776,Bose SoundSport Headphones,1,99.99,04/24/19 23:28,"613 Washington St, Seattle, WA 98101",3,18
229,176777,Apple Airpods Headphones,1,150,04/14/19 16:53,"163 Jackson St, Portland, OR 97035",76,43
230,176778,34in Ultrawide Monitor,1,379.99,04/12/19 17:46,"201 Madison St, San Francisco, CA 94016",19,44
231,176779,27in FHD Monitor,1,149.99,04/04/19 16:46,"351 Park St, Atlanta, GA 30301",64,84
232,176780,Lightning Charging Cable,1,14.95,04/18/19 23:51,"52 Walnut St, New York City, NY 10001",68,9
233,176781,iPhone,1,700,04/03/19 07:37,"976 Hickory St, Dallas, TX 75001",73,32
234,176781,Lightning Charging Cable,1,14.95,04/03/19 07:37,"976 Hickory St, Dallas, TX 75001",6,88
235,176782,Apple Airpods Headphones,1,150,04/22/19 13:42,"993 13th St, San Francisco, CA 94016",60,74
236,176783,Apple Airpods Headphones,1,150,04/05/19 11:40,"926 North St, San Francisco, CA 94016",45,18
237,176784,AAA Batteries (4-pack),1,2.99,04/08/19 10:14,"725 Madison St, Los Angeles, CA 90001",45,24
238,176785,Bose SoundSport Headphones,1,99.99,04/03/19 15:39,"533 Ridge St, Los Angeles, CA 90001",28,73
239,176786,20in Monitor,1,109.99,04/06/19 16:40,"701 North St, San Francisco, CA 94016",56,25
240,176787,Google Phone,1,600,04/14/19 10:10,"180 Pine St, Los Angeles, CA 90001",89,98
241,176788,Bose SoundSport Headphones,1,99.99,04/15/19 04:39,"200 North St, New York City, NY 10001",6,54
242,176789,Lightning Charging Cable,1,14.95,04/21/19 20:15,"990 Meadow St, San Francisco, CA 94016",24,13
243,176790,AAA Batteries (4-pack),1,2.99,04/28/19 12:07,"689 9th St, Austin, TX 73301",34,73
244,176791,Google Phone,1,600,04/21/19 11:43,"908 Jackson St, Los Angeles, CA 90001",48,99
245,176792,27in 4K Gaming Monitor,1,389.99,04/30/19 19:29,"772 11th St, Atlanta, GA 30301",59,17
246,176793,Wired Headphones,1,11.99,04/17/19 17:09,"147 South St, San Francisco, CA 94016",9,70
247,176794,Lightning Charging Cable,1,14.95,04/10/19 21:40,"425 Adams St, Dallas, TX 75001",89,41
248,176795,Wired Headphones,1,11.99,04/13/19 11:46,"360 Center St, San Francisco, CA 94016",11,13
249,176796,Bose SoundSport Headphones,1,99.99,04/07/19 08:44,"5 2nd St, Los Angeles, CA 90001",60,79
250,176797,Google Phone,1,600,04/21/19 08:54,"923 Elm St, Los Angeles, CA 90001",52,24
251,176797,Bose SoundSport Headphones,1,99.99,04/21/19 08:54,"923 Elm St, Los Angeles, CA 90001",35,58
252,176797,Wired Headphones,1,11.99,04/21/19 08:54,"923 Elm St, Los Angeles, CA 90001",87,86
253,176798,iPhone,1,700,04/06/19 10:31,"445 Jefferson St, Atlanta, GA 30301",2,49
254,176799,Wired Headphones,1,11.99,04/03/19 14:24,"452 Spruce St, Portland, OR 97035",9,38
