,Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address,x_t,perf
41,259399,AAA Batteries (4-pack),2,2.99,10/31/19 19:06,"263 Willow St, San Francisco, CA 94016",66,5
42,259400,27in 4K Gaming Monitor,1,389.99,10/19/19 09:24,"628 Forest St, Los Angeles, CA 90001",3,37
43,259401,Wired Headphones,1,11.99,10/15/19 23:39,"291 Lincoln St, Los Angeles, CA 90001",38,45
44,259402,AA Batteries (4-pack),3,3.84,10/09/19 20:27,"11 Lakeview St, Seattle, WA 98101",16,39
45,259403,USB-C Charging Cable,1,11.95,10/25/19 19:42,"255 Cedar St, New York City, NY 10001",58,53
46,259404,Bose SoundSport Headphones,1,99.99,10/07/19 19:48,"883 5th St, Boston, MA 02215",49,81
47,259405,Bose SoundSport Headphones,1,99.99,10/07/19 19:19,"698 Center St, Dallas, TX 75001",14,86
48,259406,AA Batteries (4-pack),1,3.84,10/12/19 12:01,"665 Elm St, Atlanta, GA 30301",99,47
49,259407,Lightning Charging Cable,1,14.95,10/30/19 12:09,"189 Chestnut St, San Francisco, CA 94016",34,77
50,259408,34in Ultrawide Monitor,1,379.99,10/21/19 20:09,"36 Pine St, Los Angeles, CA 90001",13,32
51,259409,27in FHD Monitor,1,149.99,10/03/19 16:26,"854 Main St, Austin, TX 73301",95,35
52,259410,AA Batteries (4-pack),2,3.84,10/01/19 21:32,"110 Hill St, San Francisco, CA 94016",16,19
53,259411,AA Batteries (4-pack),1,3.84,10/09/19 14:47,"39 West St, San Francisco, CA 94016",98,23
54,259412,Apple Airpods Headphones,1,150.0,10/24/19 18:05,"276 North St, Los Angeles, CA 90001",89,36
55,259413,Bose SoundSport Headphones,1,99.99,10/30/19 09:54,"387 West St, Boston, MA 02215",54,14
56,259414,Apple Airpods Headphones,1,150.0,10/08/19 21:01,"29 Washington St, San Francisco, CA 94016",30,47
57,259415,AAA Batteries (4-pack),2,2.99,10/16/19 19:13,"280 8th St, Portland, OR 97035",58,79
58,259416,Vareebadd Phone,1,400.0,10/10/19 19:10,"680 South St, Dallas, TX 75001",69,84
59,259417,Wired Headphones,1,11.99,10/08/19 16:27,"908 Washington St, Seattle, WA 98101",31,7
60,259418,iPhone,1,700.0,10/25/19 12:06,"253 8th St, Austin, TX 73301",36,7
61,259419,USB-C Charging Cable,1,11.95,10/28/19 08:13,"820 South St, Los Angeles, CA 90001",96,85
62,259420,Google Phone,1,600.0,10/18/19 08:54,"791 Forest St, Los Angeles, CA 90001",65,19
63,259420,USB-C Charging Cable,2,11.95,10/18/19 08:54,"791 Forest St, Los Angeles, CA 90001",89,72
64,259421,Wired Headphones,1,11.99,10/19/19 16:52,"240 Chestnut St, San Francisco, CA 94016",29,90
65,259422,Google Phone,1,600.0,10/05/19 04:53,"849 Ridge St, San Francisco, CA 94016",74,69
66,259422,USB-C Charging Cable,1,11.95,10/05/19 04:53,"849 Ridge St, San Francisco, CA 94016",90,67
67,259423,AA Batteries (4-pack),1,3.84,10/14/19 15:37,"32 12th St, New York City, NY 10001",23,38
68,259424,USB-C Charging Cable,2,11.95,10/31/19 22:54,"64 Lake St, Atlanta, GA 30301",52,35
69,259425,Lightning Charging Cable,1,14.95,10/18/19 11:36,"81 Spruce St, Austin, TX 73301",72,29
70,259426,27in 4K Gaming Monitor,1,389.99,10/17/19 10:43,"595 6th St, Dallas, TX 75001",29,40
71,259427,iPhone,1,700.0,10/06/19 21:23,"528 13th St, New York City, NY 10001",0,78
72,259428,AA Batteries (4-pack),1,3.84,10/07/19 22:09,"891 14th St, Los Angeles, CA 90001",59,10
73,259429,Lightning Charging Cable,1,14.95,10/21/19 19:52,"632 Willow St, San Francisco, CA 94016",74,60
74,259430,USB-C Charging Cable,1,11.95,10/02/19 23:59,"212 Hill St, San Francisco, CA 94016",56,18
75,259431,27in FHD Monitor,1,149.99,10/23/19 13:13,"962 South St, Boston, MA 02215",11,95
76,259432,iPhone,1,700.0,10/20/19 15:55,"47 4th St, Boston, MA 02215",32,52
77,259433,Bose SoundSport Headphones,1,99.99,10/11/19 09:01,"114 Park St, Boston, MA 02215",75,13
78,259434,Lightning Charging Cable,1,14.95,10/21/19 23:05,"499 2nd St, Boston, MA 02215",23,70
79,259435,Wired Headphones,1,11.99,10/17/19 16:00,"664 9th St, Boston, MA 02215",21,42
80,259436,Wired Headphones,2,11.99,10/26/19 00:30,"23 Walnut St, San Francisco, CA 94016",75,14
81,259437,AA Batteries (4-pack),1,3.84,10/02/19 18:52,"935 Willow St, Seattle, WA 98101",47,86
82,259438,iPhone,1,700.0,10/29/19 09:47,"176 5th St, Los Angeles, CA 90001",23,40
83,259438,Lightning Charging Cable,1,14.95,10/29/19 09:47,"176 5th St, Los Angeles, CA 90001",42,56
84,259439,USB-C Charging Cable,1,11.95,10/15/19 09:57,"5 Hill St, San Francisco, CA 94016",11,47
85,259440,AA Batteries (4-pack),1,3.84,10/04/19 10:22,"71 Meadow St, Los Angeles, CA 90001",18,23
86,259441,AA Batteries (4-pack),1,3.84,10/26/19 14:32,"413 7th St, San Francisco, CA 94016",84,7
87,259442,USB-C Charging Cable,1,11.95,10/05/19 19:07,"966 14th St, Los Angeles, CA 90001",32,73
88,259443,Vareebadd Phone,1,400.0,10/01/19 10:20,"875 Lakeview St, Los Angeles, CA 90001",93,96
89,259444,Google Phone,1,600.0,10/29/19 14:27,"982 8th St, Austin, TX 73301",93,37
90,259445,USB-C Charging Cable,1,11.95,10/29/19 15:45,"301 4th St, Atlanta, GA 30301",89,7
91,259446,20in Monitor,1,109.99,10/16/19 15:01,"796 Washington St, Los Angeles, CA 90001",71,14
92,259447,27in FHD Monitor,1,149.99,10/02/19 16:55,"886 1st St, San Francisco, CA 94016",44,27
93,259448,AA Batteries (4-pack),2,3.84,10/18/19 21:47,"145 River St, Los Angeles, CA 90001",63,99
94,259449,AA Batteries (4-pack),1,3.84,10/11/19 14:31,"947 Sunset St, Boston, MA 02215",48,88
95,259450,AAA Batteries (4-pack),1,2.99,10/16/19 19:49,"796 8th St, San Francisco, CA 94016",11,59
96,259451,34in Ultrawide Monitor,1,379.99,10/13/19 19:46,"951 Elm St, Dallas, TX 75001",81,38
97,259452,USB-C Charging Cable,1,11.95,10/27/19 02:21,"709 Madison St, San Francisco, CA 94016",10,88
98,259453,Flatscreen TV,1,300.0,10/10/19 12:59,"94 Spruce St, Los Angeles, CA 90001",34,37
99,259454,Wired Headphones,1,11.99,10/02/19 18:36,"387 7th St, New York City, NY 10001",28,93
100,259455,Lightning Charging Cable,1,14.95,10/13/19 12:32,"750 7th St, San Francisco, CA 94016",17,74
101,259456,Lightning Charging Cable,1,14.95,10/25/19 22:06,"271 River St, Dallas, TX 75001",5,82
102,259457,Apple Airpods Headphones,1,150.0,10/25/19 08:51,"860 Main St, Boston, MA 02215",9,58
103,259458,34in Ultrawide Monitor,1,379.99,10/08/19 09:08,"728 1st St, Portland, OR 97035",75,30
104,259458,ThinkPad Laptop,1,999.99,10/08/19 09:08,"728 1st St, Portland, OR 97035",35,63
105,259459,Bose SoundSport Headphones,1,99.99,10/25/19 10:20,"384 Ridge St, Boston, MA 02215",87,23
106,259460,Apple Airpods Headphones,1,150.0,10/11/19 17:51,"368 Maple St, Atlanta, GA 30301",85,92
107,259461,Apple Airpods Headphones,1,150.0,10/08/19 15:21,"495 Hickory St, Boston, MA 02215",5,27
108,259462,USB-C Charging Cable,1,11.95,10/18/19 12:48,"582 2nd St, Boston, MA 02215",7,84
109,259463,Wired Headphones,1,11.99,10/27/19 00:49,"647 8th St, Los Angeles, CA 90001",10,6
110,259464,Lightning Charging Cable,1,14.95,10/24/19 16:04,"478 Church St, Austin, TX 73301",30,87
111,259465,Wired Headphones,1,11.99,10/08/19 12:39,"953 West St, San Francisco, CA 94016",32,80
112,259466,USB-C Charging Cable,1,11.95,10/26/19 10:29,"454 Ridge St, New York City, NY 10001",63,67
113,259467,AA Batteries (4-pack),3,3.84,10/06/19 12:22,"512 1st St, Austin, TX 73301",35,12
114,259468,Bose SoundSport Headphones,1,99.99,10/28/19 14:13,"221 River St, Portland, OR 97035",36,37
115,259469,Macbook Pro Laptop,1,1700.0,10/19/19 19:28,"822 9th St, Atlanta, GA 30301",48,50
116,259470,27in FHD Monitor,1,149.99,10/28/19 13:41,"226 Sunset St, San Francisco, CA 94016",4,15
117,259471,Google Phone,1,600.0,10/12/19 16:43,"243 West St, Los Angeles, CA 90001",13,14
118,259472,27in FHD Monitor,1,149.99,10/25/19 14:46,"144 Ridge St, Atlanta, GA 30301",72,8
119,259473,Apple Airpods Headphones,1,150.0,10/24/19 10:43,"26 Chestnut St, Atlanta, GA 30301",33,33
120,259474,Apple Airpods Headphones,1,150.0,10/21/19 15:21,"460 14th St, Austin, TX 73301",14,68
121,259475,Bose SoundSport Headphones,1,99.99,10/05/19 11:33,"339 Spruce St, Los Angeles, CA 90001",42,50
122,259476,Google Phone,1,600.0,10/13/19 10:23,"995 Main St, San Francisco, CA 94016",71,10
123,259477,LG Dryer,1,600.0,10/12/19 09:38,"822 North St, San Francisco, CA 94016",76,85
124,259477,AAA Batteries (4-pack),1,2.99,10/12/19 09:38,"822 North St, San Francisco, CA 94016",5,55
125,259478,AAA Batteries (4-pack),2,2.99,10/12/19 19:49,"874 1st St, New York City, NY 10001",93,38
126,259479,20in Monitor,1,109.99,10/29/19 18:42,"43 Sunset St, Atlanta, GA 30301",25,59
127,259480,AAA Batteries (4-pack),1,2.99,10/14/19 23:10,"231 Ridge St, New York City, NY 10001",83,83
128,259481,USB-C Charging Cable,1,11.95,10/08/19 15:53,"205 12th St, Seattle, WA 98101",25,41
129,259482,Lightning Charging Cable,1,14.95,10/24/19 16:53,"280 Cherry St, New York City, NY 10001",54,18
130,259483,AAA Batteries (4-pack),1,2.99,10/23/19 22:12,"872 Lakeview St, San Francisco, CA 94016",72,67
131,259484,AAA Batteries (4-pack),1,2.99,10/03/19 14:40,"27 Cedar St, Seattle, WA 98101",36,13
132,259485,27in 4K Gaming Monitor,1,389.99,10/23/19 13:57,"118 6th St, Los Angeles, CA 90001",79,3
133,259486,34in Ultrawide Monitor,1,379.99,10/27/19 13:22,"766 Hickory St, San Francisco, CA 94016",39,35
134,259487,ThinkPad Laptop,1,999.99,10/09/19 12:35,"699 Lake St, San Francisco, CA 94016",40,63
135,259488,USB-C Charging Cable,1,11.95,10/06/19 13:59,"388 Highland St, New York City, NY 10001",34,33
136,259489,Apple Airpods Headphones,1,150.0,10/10/19 13:10,"778 Maple St, Atlanta, GA 30301",80,90
137,259490,Macbook Pro Laptop,1,1700.0,10/29/19 04:08,"721 8th St, New York City, NY 10001",50,59
138,259491,Lightning Charging Cable,1,14.95,10/05/19 07:19,"592 Highland St, Los Angeles, CA 90001",13,14
139,259492,USB-C Charging Cable,1,11.95,10/27/19 10:18,"930 Elm St, Los Angeles, CA 90001",30,99
140,259493,Flatscreen TV,1,300.0,10/19/19 06:12,"336 Wilson St, Boston, MA 02215",17,78
141,259494,Flatscreen TV,1,300.0,10/06/19 19:12,"252 Lake St, Atlanta, GA 30301",89,12
142,259495,USB-C Charging Cable,1,11.95,10/07/19 09:10,"275 Washington St, Boston, MA 02215",46,17
143,259496,Lightning Charging Cable,1,14.95,10/13/19 23:19,"325 Cherry St, San Francisco, CA 94016",57,20
144,259497,Apple Airpods Headphones,1,150.0,10/29/19 11:20,"264 Willow St, Austin, TX 73301",58,67
145,259498,Bose SoundSport Headphones,1,99.99,10/11/19 20:58,"253 8th St, Los Angeles, CA 90001",34,14
146,259499,AAA Batteries (4-pack),2,2.99,10/23/19 20:00,"670 West St, Los Angeles, CA 90001",51,87
147,259500,Wired Headphones,1,11.99,10/21/19 09:04,"221 Wilson St, Los Angeles, CA 90001",17,88
148,259501,AA Batteries (4-pack),1,3.84,10/16/19 12:17,"7 11th St, Dallas, TX 75001",23,85
149,259502,Wired Headphones,1,11.99,10/06/19 08:37,"381 Center St, Dallas, TX 75001",20,25
150,259503,Lightning Charging Cable,1,14.95,10/23/19 15:07,"130 Highland St, San Francisco, CA 94016",40,10
151,259504,AA Batteries (4-pack),1,3.84,10/22/19 23:14,"178 Washington St, Dallas, TX 75001",81,26
152,259505,Apple Airpods Headphones,1,150.0,10/24/19 22:21,"375 River St, Los Angeles, CA 90001",72,25
153,259506,Lightning Charging Cable,1,14.95,10/24/19 01:52,"114 Dogwood St, Boston, MA 02215",51,71
154,259507,AAA Batteries (4-pack),1,2.99,10/23/19 06:32,"359 Lincoln St, Boston, MA 02215",55,17
155,259508,USB-C Charging Cable,1,11.95,10/28/19 08:58,"63 South St, San Francisco, CA 94016",41,91
156,259509,AAA Batteries (4-pack),2,2.99,10/16/19 14:48,"68 Chestnut St, New York City, NY 10001",20,83
157,259510,AA Batteries (4-pack),4,3.84,10/14/19 11:54,"817 Maple St, San Francisco, CA 94016",44,48
158,259511,AAA Batteries (4-pack),2,2.99,10/03/19 13:05,"237 Adams St, Los Angeles, CA 90001",38,27
159,259512,Wired Headphones,1,11.99,10/31/19 15:38,"758 11th St, New York City, NY 10001",24,29
160,259513,Lightning Charging Cable,1,14.95,10/05/19 17:17,"499 7th St, Boston, MA 02215",32,26
161,259514,Lightning Charging Cable,1,14.95,10/02/19 21:05,"211 West St, San Francisco, CA 94016",15,0
162,259515,Flatscreen TV,1,300.0,10/12/19 10:35,"279 Madison St, Austin, TX 73301",13,16
163,259516,USB-C Charging Cable,1,11.95,10/19/19 08:13,"169 Maple St, Atlanta, GA 30301",73,60
164,259517,Apple Airpods Headphones,1,150.0,10/01/19 20:35,"92 West St, San Francisco, CA 94016",46,58
165,259518,34in Ultrawide Monitor,1,379.99,10/25/19 14:09,"662 West St, San Francisco, CA 94016",2,43
166,259519,Google Phone,1,600.0,10/14/19 19:02,"448 11th St, Los Angeles, CA 90001",67,23
167,259520,AA Batteries (4-pack),1,3.84,10/09/19 20:07,"427 Washington St, San Francisco, CA 94016",63,0
168,259521,Wired Headphones,1,11.99,10/03/19 11:40,"24 Wilson St, Atlanta, GA 30301",84,94
169,259522,Lightning Charging Cable,1,14.95,10/27/19 06:57,"653 5th St, New York City, NY 10001",80,66
170,259523,27in FHD Monitor,1,149.99,10/11/19 05:09,"697 Chestnut St, New York City, NY 10001",98,85
171,259524,34in Ultrawide Monitor,1,379.99,10/12/19 21:04,"384 Chestnut St, San Francisco, CA 94016",41,46
172,259525,Lightning Charging Cable,1,14.95,10/07/19 19:46,"270 Main St, Los Angeles, CA 90001",64,54
173,259526,Lightning Charging Cable,1,14.95,10/07/19 13:14,"836 Jackson St, Boston, MA 02215",16,80
174,259527,Apple Airpods Headphones,1,150.0,10/18/19 22:10,"293 Hickory St, Austin, TX 73301",51,28
175,259528,27in FHD Monitor,1,149.99,10/22/19 22:48,"936 Sunset St, Seattle, WA 98101",33,11
176,259529,iPhone,1,700.0,10/14/19 14:41,"84 Washington St, San Francisco, CA 94016",14,83
177,259529,Apple Airpods Headphones,1,150.0,10/14/19 14:41,"84 Washington St, San Francisco, CA 94016",95,77
178,259529,Wired Headphones,1,11.99,10/14/19 14:41,"84 Washington St, San Francisco, CA 94016",15,0
179,259530,AA Batteries (4-pack),1,3.84,10/31/19 11:45,"521 Maple St, Los Angeles, CA 90001",23,45
180,259531,Lightning Charging Cable,1,14.95,10/27/19 14:18,"23 13th St, Boston, MA 02215",88,31
181,259532,Apple Airpods Headphones,1,150.0,10/28/19 11:09,"895 Lincoln St, Boston, MA 02215",91,62
182,259533,AA Batteries (4-pack),3,3.84,10/19/19 17:38,"730 Lakeview St, New York City, NY 10001",3,84
183,259534,Wired Headphones,1,11.99,10/22/19 19:23,"714 River St, San Francisco, CA 94016",80,53
184,259535,Wired Headphones,1,11.99,10/09/19 16:11,"812 11th St, Dallas, TX 75001",90,54
185,259536,Lightning Charging Cable,1,14.95,10/05/19 00:33,"568 14th St, Atlanta, GA 30301",53,7
186,259537,AAA Batteries (4-pack),2,2.99,10/02/19 16:01,"387 12th St, San Francisco, CA 94016",10,57
187,259537,USB-C Charging Cable,1,11.95,10/02/19 16:01,"387 12th St, San Francisco, CA 94016",97,54
188,259538,Lightning Charging Cable,1,14.95,10/27/19 16:42,"600 Hill St, Atlanta, GA 30301",55,99
189,259539,AAA Batteries (4-pack),1,2.99,10/27/19 12:48,"444 Lakeview St, Portland, OR 97035",98,42
190,259540,AAA Batteries (4-pack),4,2.99,10/19/19 07:27,"545 7th St, New York City, NY 10001",72,1
191,259541,Bose SoundSport Headphones,1,99.99,10/22/19 15:51,"563 12th St, Dallas, TX 75001",18,71
192,259542,AAA Batteries (4-pack),2,2.99,10/22/19 00:11,"227 Lake St, Boston, MA 02215",79,69
193,259543,AAA Batteries (4-pack),1,2.99,10/06/19 14:00,"668 Johnson St, San Francisco, CA 94016",47,9
194,259544,Wired Headphones,1,11.99,10/28/19 10:26,"238 Ridge St, New York City, NY 10001",93,95
195,259545,Wired Headphones,1,11.99,10/04/19 11:41,"234 Sunset St, Austin, TX 73301",4,43
196,259546,AA Batteries (4-pack),2,3.84,10/22/19 18:05,"113 Spruce St, Seattle, WA 98101",10,87
197,259547,AAA Batteries (4-pack),1,2.99,10/12/19 14:17,"908 Hickory St, Atlanta, GA 30301",61,10
198,259548,27in 4K Gaming Monitor,1,389.99,10/30/19 16:01,"941 1st St, Dallas, TX 75001",45,64
199,259549,Wired Headphones,1,11.99,10/22/19 07:43,"479 Spruce St, New York City, NY 10001",66,16
200,259550,USB-C Charging Cable,2,11.95,10/24/19 16:14,"359 6th St, Dallas, TX 75001",44,67
201,259551,20in Monitor,1,109.99,10/29/19 19:50,"836 North St, Boston, MA 02215",30,80
202,259552,AAA Batteries (4-pack),1,2.99,10/12/19 09:05,"663 Spruce St, Los Angeles, CA 90001",29,88
203,259553,Google Phone,1,600.0,10/04/19 13:30,"149 Cedar St, Portland, OR 97035",3,22
204,259554,Apple Airpods Headphones,1,150.0,10/07/19 15:22,"751 Hill St, Los Angeles, CA 90001",37,39
205,259554,USB-C Charging Cable,1,11.95,10/07/19 15:22,"751 Hill St, Los Angeles, CA 90001",11,52
206,259555,Lightning Charging Cable,1,14.95,10/05/19 13:02,"928 Park St, Los Angeles, CA 90001",46,38
207,259556,AAA Batteries (4-pack),1,2.99,10/08/19 14:45,"946 South St, Los Angeles, CA 90001",83,46
208,259557,iPhone,1,700.0,10/12/19 09:56,"605 13th St, Boston, MA 02215",19,31
209,259558,AA Batteries (4-pack),1,3.84,10/26/19 20:35,"469 Lincoln St, New York City, NY 10001",21,40
210,259559,USB-C Charging Cable,1,11.95,10/16/19 01:41,"589 Dogwood St, San Francisco, CA 94016",67,42
211,259560,Wired Headphones,1,11.99,10/25/19 12:29,"669 5th St, Los Angeles, CA 90001",77,82
212,259561,AAA Batteries (4-pack),1,2.99,10/27/19 20:38,"65 Jefferson St, Portland, OR 97035",93,0
213,259562,34in Ultrawide Monitor,1,379.99,10/05/19 20:03,"85 8th St, Boston, MA 02215",51,70
214,259563,AA Batteries (4-pack),1,3.84,10/17/19 20:23,"454 Highland St, New York City, NY 10001",58,36
215,259564,AAA Batteries (4-pack),1,2.99,10/24/19 11:47,"55 Cherry St, San Francisco, CA 94016",98,43
216,259565,AAA Batteries (4-pack),2,2.99,10/21/19 09:25,"358 8th St, Seattle, WA 98101",28,81
217,259566,Macbook Pro Laptop,1,1700.0,10/20/19 23:46,"989 Main St, Los Angeles, CA 90001",1,99
218,259567,Lightning Charging Cable,1,14.95,10/21/19 15:21,"667 Forest St, Los Angeles, CA 90001",27,67
219,259568,USB-C Charging Cable,2,11.95,10/31/19 02:08,"312 Highland St, New York City, NY 10001",3,31
220,259569,Lightning Charging Cable,2,14.95,10/21/19 10:38,"50 7th St, New York City, NY 10001",20,10
221,259570,27in 4K Gaming Monitor,1,389.99,10/31/19 18:05,"854 Adams St, San Francisco, CA 94016",92,55
222,259571,Apple Airpods Headphones,1,150.0,10/14/19 00:57,"844 14th St, Dallas, TX 75001",91,77
223,259572,Wired Headphones,2,11.99,10/26/19 10:53,"668 Church St, San Francisco, CA 94016",2,33
224,259573,USB-C Charging Cable,1,11.95,10/23/19 18:59,"606 2nd St, Atlanta, GA 30301",27,22
225,259574,Apple Airpods Headphones,1,150.0,10/06/19 21:27,"310 1st St, New York City, NY 10001",51,57
226,259575,AAA Batteries (4-pack),3,2.99,10/01/19 05:32,"434 Center St, Seattle, WA 98101",48,57
227,259576,Apple Airpods Headphones,1,150.0,10/01/19 09:41,"682 Hickory St, Los Angeles, CA 90001",52,66
228,259577,Wired Headphones,1,11.99,10/05/19 21:57,"437 Jefferson St, Los Angeles, CA 90001",44,10
229,259578,Vareebadd Phone,1,400.0,10/29/19 00:32,"858 Willow St, San Francisco, CA 94016",23,49
230,259579,Apple Airpods Headphones,1,150.0,10/09/19 19:26,"588 6th St, Portland, OR 97035",53,59
231,259580,iPhone,1,700.0,10/28/19 14:22,"885 Willow St, Dallas, TX 75001",93,56
232,259581,Bose SoundSport Headphones,1,99.99,10/27/19 18:41,"227 Lincoln St, Dallas, TX 75001",63,75
233,259582,ThinkPad Laptop,1,999.99,10/04/19 14:43,"124 14th St, Dallas, TX 75001",87,32
234,259583,Bose SoundSport Headphones,1,99.99,10/20/19 17:44,"686 Johnson St, Atlanta, GA 30301",57,52
235,259584,iPhone,1,700.0,10/20/19 21:05,"311 Maple St, Seattle, WA 98101",44,82
236,259584,Lightning Charging Cable,1,14.95,10/20/19 21:05,"311 Maple St, Seattle, WA 98101",76,14
237,259585,AAA Batteries (4-pack),1,2.99,10/16/19 19:00,"751 Pine St, Seattle, WA 98101",52,98
238,259586,USB-C Charging Cable,1,11.95,10/27/19 11:18,"133 12th St, San Francisco, CA 94016",21,21
239,259587,Lightning Charging Cable,1,14.95,10/11/19 11:25,"117 Jackson St, San Francisco, CA 94016",54,55
240,259588,USB-C Charging Cable,1,11.95,10/14/19 12:03,"554 Main St, Atlanta, GA 30301",34,16
241,259589,27in 4K Gaming Monitor,1,389.99,10/30/19 08:59,"793 Park St, San Francisco, CA 94016",65,69
242,259590,AA Batteries (4-pack),1,3.84,10/02/19 12:31,"792 Wilson St, San Francisco, CA 94016",72,72
243,259591,AAA Batteries (4-pack),1,2.99,10/08/19 15:55,"999 7th St, Boston, MA 02215",26,60
244,259592,Google Phone,1,600.0,10/12/19 10:02,"948 9th St, Boston, MA 02215",72,41
245,259593,iPhone,1,700.0,10/31/19 10:17,"61 6th St, Dallas, TX 75001",11,75
246,259594,AAA Batteries (4-pack),5,2.99,10/18/19 10:06,"165 Lincoln St, Los Angeles, CA 90001",78,73
247,259595,Bose SoundSport Headphones,1,99.99,10/22/19 12:22,"735 Ridge St, San Francisco, CA 94016",17,12
248,259596,Wired Headphones,1,11.99,10/03/19 09:48,"648 Elm St, Portland, OR 97035",32,82
249,259597,Lightning Charging Cable,1,14.95,10/22/19 12:26,"600 Spruce St, Dallas, TX 75001",76,71
250,259598,Lightning Charging Cable,1,14.95,10/22/19 21:14,"373 14th St, Los Angeles, CA 90001",33,78
251,259599,AA Batteries (4-pack),2,3.84,10/02/19 03:48,"435 Cedar St, Seattle, WA 98101",34,32
