,Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address,x_t,perf
70,236737,AA Batteries (4-pack),1,3.84,08/24/19 08:51,"908 Park St, San Francisco, CA 94016",18,28
71,236738,Flatscreen TV,1,300.0,08/30/19 15:07,"672 7th St, New York City, NY 10001",47,72
72,236739,USB-C Charging Cable,1,11.95,08/31/19 12:46,"949 Church St, Boston, MA 02215",94,39
73,236740,USB-C Charging Cable,1,11.95,08/12/19 07:30,"950 13th St, San Francisco, CA 94016",51,1
74,236741,USB-C Charging Cable,1,11.95,08/08/19 12:39,"26 Washington St, Boston, MA 02215",23,78
75,236742,Macbook Pro Laptop,1,1700.0,08/11/19 01:47,"701 1st St, San Francisco, CA 94016",54,25
76,236743,Lightning Charging Cable,1,14.95,08/27/19 12:55,"826 Forest St, Los Angeles, CA 90001",31,64
77,236744,AAA Batteries (4-pack),1,2.99,08/09/19 20:21,"11 Wilson St, Atlanta, GA 30301",12,8
78,236745,AAA Batteries (4-pack),1,2.99,08/17/19 21:01,"850 Ridge St, San Francisco, CA 94016",72,51
79,236746,AAA Batteries (4-pack),2,2.99,08/13/19 09:52,"585 Spruce St, Los Angeles, CA 90001",98,42
80,236747,AAA Batteries (4-pack),1,2.99,08/02/19 15:19,"255 Cherry St, New York City, NY 10001",7,32
81,236748,Bose SoundSport Headphones,1,99.99,08/19/19 16:40,"977 13th St, New York City, NY 10001",54,8
82,236749,AAA Batteries (4-pack),1,2.99,08/30/19 20:13,"498 Johnson St, Austin, TX 73301",21,46
83,236750,Flatscreen TV,1,300.0,08/25/19 08:37,"806 Ridge St, Boston, MA 02215",6,83
84,236751,27in 4K Gaming Monitor,1,389.99,08/03/19 09:18,"534 Washington St, Portland, ME 04101",30,16
85,236752,27in 4K Gaming Monitor,1,389.99,08/27/19 21:41,"765 Lakeview St, Austin, TX 73301",68,56
86,236753,Lightning Charging Cable,1,14.95,08/18/19 19:28,"501 Lakeview St, New York City, NY 10001",62,82
87,236754,Lightning Charging Cable,1,14.95,08/13/19 10:29,"872 Ridge St, Seattle, WA 98101",34,37
88,236755,Wired Headphones,1,11.99,08/19/19 13:59,"902 2nd St, Dallas, TX 75001",99,21
89,236756,AA Batteries (4-pack),1,3.84,08/31/19 18:36,"444 West St, Boston, MA 02215",42,42
90,236757,USB-C Charging Cable,1,11.95,08/07/19 19:28,"969 Spruce St, Seattle, WA 98101",48,94
91,236758,Flatscreen TV,1,300.0,08/18/19 13:55,"155 Hickory St, Los Angeles, CA 90001",85,99
92,236759,Bose SoundSport Headphones,1,99.99,08/27/19 12:09,"848 5th St, New York City, NY 10001",77,49
93,236760,AA Batteries (4-pack),1,3.84,08/29/19 17:02,"35 Spruce St, Boston, MA 02215",76,87
94,236761,27in FHD Monitor,1,149.99,08/19/19 21:43,"148 Chestnut St, San Francisco, CA 94016",42,77
95,236762,AAA Batteries (4-pack),1,2.99,08/16/19 14:25,"632 Cherry St, San Francisco, CA 94016",38,78
96,236763,Apple Airpods Headphones,1,150.0,08/06/19 10:23,"288 Lake St, Seattle, WA 98101",87,68
97,236764,Bose SoundSport Headphones,1,99.99,08/22/19 15:48,"663 Elm St, Boston, MA 02215",67,3
98,236765,Wired Headphones,1,11.99,08/24/19 10:48,"731 10th St, San Francisco, CA 94016",56,94
99,236766,Wired Headphones,1,11.99,08/19/19 17:13,"287 Highland St, Seattle, WA 98101",27,87
100,236767,iPhone,1,700.0,08/09/19 13:51,"41 Adams St, Dallas, TX 75001",43,87
101,236768,AA Batteries (4-pack),2,3.84,08/27/19 10:21,"352 1st St, Portland, OR 97035",23,61
102,236769,AA Batteries (4-pack),1,3.84,08/25/19 13:18,"270 Cherry St, Dallas, TX 75001",5,40
103,236770,Wired Headphones,1,11.99,08/13/19 08:46,"796 Park St, San Francisco, CA 94016",76,79
104,236771,Google Phone,1,600.0,08/07/19 18:04,"942 Elm St, Los Angeles, CA 90001",61,33
105,236772,Apple Airpods Headphones,1,150.0,08/18/19 05:31,"61 Park St, Portland, OR 97035",47,13
106,236773,Apple Airpods Headphones,1,150.0,08/20/19 20:16,"742 Forest St, Austin, TX 73301",85,23
107,236774,AAA Batteries (4-pack),2,2.99,08/13/19 15:57,"634 Pine St, Austin, TX 73301",35,51
108,236775,AAA Batteries (4-pack),2,2.99,08/06/19 08:25,"3 Dogwood St, New York City, NY 10001",0,4
109,236776,Bose SoundSport Headphones,1,99.99,08/25/19 02:53,"729 Washington St, New York City, NY 10001",58,26
110,236777,Lightning Charging Cable,1,14.95,08/29/19 13:25,"61 Park St, New York City, NY 10001",10,52
111,236778,Wired Headphones,1,11.99,08/29/19 22:52,"625 Forest St, Dallas, TX 75001",63,58
112,236779,27in FHD Monitor,1,149.99,08/29/19 09:31,"546 9th St, San Francisco, CA 94016",75,18
113,236780,Lightning Charging Cable,1,14.95,08/18/19 18:50,"890 2nd St, Seattle, WA 98101",20,26
114,236781,27in 4K Gaming Monitor,1,389.99,08/19/19 06:52,"707 Wilson St, Atlanta, GA 30301",40,3
115,236782,USB-C Charging Cable,1,11.95,08/15/19 16:45,"366 Washington St, Boston, MA 02215",50,6
116,236783,AA Batteries (4-pack),2,3.84,08/04/19 10:06,"350 Dogwood St, Boston, MA 02215",42,33
117,236784,AAA Batteries (4-pack),1,2.99,08/29/19 13:17,"501 Maple St, Boston, MA 02215",8,96
118,236785,Apple Airpods Headphones,1,150.0,08/22/19 19:17,"645 North St, Dallas, TX 75001",50,64
119,236786,Lightning Charging Cable,1,14.95,08/06/19 08:41,"307 10th St, San Francisco, CA 94016",16,19
120,236787,AAA Batteries (4-pack),1,2.99,08/27/19 14:06,"195 Wilson St, Boston, MA 02215",42,80
121,236788,iPhone,1,700.0,08/21/19 12:09,"598 13th St, Los Angeles, CA 90001",89,65
122,236789,Lightning Charging Cable,1,14.95,08/21/19 12:07,"377 South St, San Francisco, CA 94016",68,28
123,236790,20in Monitor,2,109.99,08/21/19 21:28,"212 Hill St, San Francisco, CA 94016",37,6
124,236791,27in FHD Monitor,1,149.99,08/06/19 17:53,"26 Jefferson St, Atlanta, GA 30301",73,73
125,236792,Wired Headphones,1,11.99,08/22/19 14:38,"326 Johnson St, New York City, NY 10001",14,55
126,236793,USB-C Charging Cable,1,11.95,08/12/19 12:01,"961 South St, Los Angeles, CA 90001",94,24
127,236794,Wired Headphones,1,11.99,08/05/19 17:14,"588 Pine St, Dallas, TX 75001",24,15
128,236795,AA Batteries (4-pack),4,3.84,08/13/19 18:02,"235 South St, Austin, TX 73301",18,57
129,236796,Wired Headphones,1,11.99,08/15/19 16:14,"623 South St, Atlanta, GA 30301",81,69
130,236797,Google Phone,1,600.0,08/16/19 18:45,"835 12th St, Los Angeles, CA 90001",63,63
131,236798,Lightning Charging Cable,2,14.95,08/19/19 08:59,"614 7th St, Los Angeles, CA 90001",9,53
132,236799,Google Phone,1,600.0,08/01/19 12:38,"309 2nd St, San Francisco, CA 94016",36,54
133,236799,Wired Headphones,1,11.99,08/01/19 12:38,"309 2nd St, San Francisco, CA 94016",84,19
134,236800,Lightning Charging Cable,1,14.95,08/21/19 15:02,"389 Highland St, Boston, MA 02215",39,75
135,236801,USB-C Charging Cable,1,11.95,08/24/19 00:22,"43 Jackson St, Dallas, TX 75001",47,41
136,236802,27in 4K Gaming Monitor,1,389.99,08/01/19 18:43,"668 9th St, Los Angeles, CA 90001",60,80
137,236803,AA Batteries (4-pack),4,3.84,08/25/19 12:36,"124 Forest St, San Francisco, CA 94016",22,57
138,236804,ThinkPad Laptop,1,999.99,08/06/19 23:10,"933 Center St, Los Angeles, CA 90001",41,33
139,236805,USB-C Charging Cable,1,11.95,08/23/19 16:27,"445 10th St, New York City, NY 10001",71,8
140,236806,USB-C Charging Cable,1,11.95,08/06/19 02:22,"828 Madison St, Boston, MA 02215",50,89
141,236807,USB-C Charging Cable,1,11.95,08/27/19 20:49,"962 Highland St, Seattle, WA 98101",75,63
142,236808,AA Batteries (4-pack),1,3.84,08/24/19 08:04,"782 12th St, New York City, NY 10001",96,68
143,236809,Google Phone,1,600.0,08/01/19 20:53,"444 South St, Seattle, WA 98101",98,44
144,236810,Lightning Charging Cable,1,14.95,08/23/19 07:47,"318 10th St, San Francisco, CA 94016",50,47
145,236811,Wired Headphones,1,11.99,08/04/19 16:44,"352 Cherry St, San Francisco, CA 94016",17,21
146,236812,Wired Headphones,1,11.99,08/25/19 19:48,"970 2nd St, Los Angeles, CA 90001",31,49
147,236813,Lightning Charging Cable,1,14.95,08/04/19 15:29,"170 West St, Los Angeles, CA 90001",75,32
148,236814,AAA Batteries (4-pack),2,2.99,08/14/19 19:24,"510 South St, San Francisco, CA 94016",13,33
149,236815,27in FHD Monitor,1,149.99,08/28/19 17:55,"378 Adams St, Portland, ME 04101",95,35
150,236816,USB-C Charging Cable,1,11.95,08/13/19 20:45,"179 Jackson St, New York City, NY 10001",78,71
151,236817,Wired Headphones,1,11.99,08/04/19 17:09,"21 Lake St, Boston, MA 02215",4,44
152,236818,Lightning Charging Cable,1,14.95,08/24/19 09:20,"462 Madison St, Dallas, TX 75001",38,80
153,236819,Apple Airpods Headphones,1,150.0,08/15/19 15:37,"672 1st St, San Francisco, CA 94016",82,88
154,236820,Lightning Charging Cable,1,14.95,08/04/19 23:25,"531 10th St, San Francisco, CA 94016",5,42
155,236821,AA Batteries (4-pack),2,3.84,08/07/19 11:48,"590 11th St, Seattle, WA 98101",38,72
156,236822,27in 4K Gaming Monitor,1,389.99,08/25/19 10:07,"184 Johnson St, San Francisco, CA 94016",77,26
157,236823,AAA Batteries (4-pack),1,2.99,08/22/19 06:22,"861 Hickory St, Los Angeles, CA 90001",41,43
158,236824,Wired Headphones,1,11.99,08/24/19 06:24,"323 11th St, New York City, NY 10001",93,16
159,236825,USB-C Charging Cable,1,11.95,08/01/19 12:51,"988 West St, Los Angeles, CA 90001",22,82
160,236826,20in Monitor,1,109.99,08/06/19 12:19,"636 9th St, Seattle, WA 98101",1,37
161,236827,Lightning Charging Cable,1,14.95,08/30/19 21:25,"9 Center St, Atlanta, GA 30301",57,24
162,236828,Apple Airpods Headphones,1,150.0,08/11/19 23:19,"515 13th St, San Francisco, CA 94016",31,39
163,236829,Vareebadd Phone,1,400.0,08/16/19 08:51,"27 2nd St, Los Angeles, CA 90001",61,82
164,236829,USB-C Charging Cable,1,11.95,08/16/19 08:51,"27 2nd St, Los Angeles, CA 90001",45,79
165,236830,Apple Airpods Headphones,1,150.0,08/10/19 23:40,"581 6th St, Dallas, TX 75001",97,61
166,236831,Wired Headphones,1,11.99,08/24/19 02:47,"115 Lake St, Atlanta, GA 30301",27,12
167,236832,Apple Airpods Headphones,1,150.0,08/09/19 21:14,"479 Adams St, Seattle, WA 98101",20,1
168,236833,Wired Headphones,1,11.99,08/06/19 09:39,"848 7th St, New York City, NY 10001",71,93
169,236834,Bose SoundSport Headphones,1,99.99,08/10/19 00:11,"4 Willow St, Los Angeles, CA 90001",44,82
170,236835,Flatscreen TV,1,300.0,08/29/19 10:55,"276 Chestnut St, San Francisco, CA 94016",63,19
171,236836,Lightning Charging Cable,1,14.95,08/21/19 20:51,"304 Maple St, San Francisco, CA 94016",63,93
172,236837,Wired Headphones,1,11.99,08/16/19 00:31,"693 Forest St, San Francisco, CA 94016",50,12
173,236838,AAA Batteries (4-pack),1,2.99,08/28/19 20:16,"899 South St, Los Angeles, CA 90001",55,96
174,236839,AA Batteries (4-pack),1,3.84,08/06/19 09:35,"18 Sunset St, Los Angeles, CA 90001",2,80
175,236840,Apple Airpods Headphones,1,150.0,08/28/19 10:21,"580 Wilson St, Dallas, TX 75001",78,74
176,236841,20in Monitor,1,109.99,08/30/19 13:29,"307 Jefferson St, Los Angeles, CA 90001",41,35
177,236842,USB-C Charging Cable,1,11.95,08/06/19 19:10,"659 Madison St, Portland, OR 97035",53,15
178,236843,AAA Batteries (4-pack),1,2.99,08/25/19 12:33,"821 Lakeview St, New York City, NY 10001",66,68
179,236844,27in FHD Monitor,1,149.99,08/10/19 17:48,"297 6th St, Los Angeles, CA 90001",92,84
180,236845,27in 4K Gaming Monitor,1,389.99,08/18/19 18:14,"327 Jackson St, Seattle, WA 98101",28,47
181,236846,AA Batteries (4-pack),1,3.84,08/05/19 10:13,"440 6th St, Los Angeles, CA 90001",45,43
182,236847,AA Batteries (4-pack),3,3.84,08/29/19 09:32,"490 Maple St, Portland, OR 97035",50,20
183,236848,Wired Headphones,1,11.99,08/27/19 18:13,"56 5th St, New York City, NY 10001",88,43
184,236849,Apple Airpods Headphones,1,150.0,08/04/19 18:13,"775 4th St, San Francisco, CA 94016",64,68
185,236850,Google Phone,1,600.0,08/31/19 00:09,"543 Ridge St, New York City, NY 10001",40,19
186,236851,27in 4K Gaming Monitor,1,389.99,08/29/19 00:08,"192 13th St, New York City, NY 10001",25,34
187,236852,Wired Headphones,1,11.99,08/20/19 10:06,"235 Cherry St, Portland, OR 97035",17,30
188,236853,Flatscreen TV,1,300.0,08/22/19 00:29,"68 11th St, Dallas, TX 75001",53,0
189,236854,USB-C Charging Cable,1,11.95,08/14/19 05:56,"753 Adams St, San Francisco, CA 94016",59,27
190,236855,Bose SoundSport Headphones,1,99.99,08/28/19 12:15,"360 River St, Seattle, WA 98101",67,27
191,236856,AA Batteries (4-pack),3,3.84,08/09/19 13:11,"661 Center St, Seattle, WA 98101",90,5
192,236857,Wired Headphones,1,11.99,08/31/19 16:16,"363 6th St, Atlanta, GA 30301",5,94
193,236858,Lightning Charging Cable,1,14.95,08/01/19 20:34,"35 Jefferson St, San Francisco, CA 94016",12,89
194,236859,34in Ultrawide Monitor,1,379.99,08/22/19 10:16,"833 Jefferson St, Boston, MA 02215",45,91
195,236860,USB-C Charging Cable,1,11.95,08/01/19 19:22,"311 Cherry St, San Francisco, CA 94016",65,53
196,236861,Wired Headphones,2,11.99,08/04/19 18:46,"990 Washington St, Atlanta, GA 30301",46,91
197,236862,27in FHD Monitor,1,149.99,08/26/19 13:51,"173 South St, San Francisco, CA 94016",68,61
198,236863,Wired Headphones,1,11.99,08/02/19 21:40,"674 Walnut St, New York City, NY 10001",95,79
199,236864,Apple Airpods Headphones,1,150.0,08/23/19 12:01,"166 Park St, Portland, OR 97035",17,66
200,236865,USB-C Charging Cable,1,11.95,08/09/19 08:42,"874 Main St, Austin, TX 73301",94,86
201,236866,AA Batteries (4-pack),1,3.84,08/19/19 19:17,"583 Spruce St, Portland, ME 04101",4,94
202,236867,USB-C Charging Cable,1,11.95,08/08/19 15:20,"948 Highland St, Los Angeles, CA 90001",12,42
203,236868,Wired Headphones,1,11.99,08/29/19 23:19,"363 2nd St, Boston, MA 02215",36,58
204,236869,Bose SoundSport Headphones,1,99.99,08/30/19 19:58,"436 Main St, Portland, OR 97035",18,55
205,236870,Google Phone,1,600.0,08/09/19 20:04,"384 5th St, New York City, NY 10001",31,67
206,236871,Wired Headphones,1,11.99,08/26/19 17:10,"478 9th St, San Francisco, CA 94016",86,25
207,236872,Wired Headphones,1,11.99,08/02/19 22:59,"39 Johnson St, San Francisco, CA 94016",57,45
208,236873,Lightning Charging Cable,1,14.95,08/26/19 11:24,"610 Chestnut St, San Francisco, CA 94016",14,77
209,236874,34in Ultrawide Monitor,1,379.99,08/10/19 01:57,"800 4th St, Los Angeles, CA 90001",96,8
210,236875,USB-C Charging Cable,1,11.95,08/13/19 09:22,"342 11th St, New York City, NY 10001",55,6
211,Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address,14,86
212,236876,Google Phone,1,600,08/14/19 20:52,"646 14th St, Boston, MA 02215",42,51
213,236877,Apple Airpods Headphones,1,150,08/27/19 21:23,"133 Ridge St, Atlanta, GA 30301",11,83
214,236878,ThinkPad Laptop,1,999.99,08/08/19 07:41,"35 Lincoln St, New York City, NY 10001",64,87
215,236879,AA Batteries (4-pack),2,3.84,08/14/19 21:01,"284 West St, San Francisco, CA 94016",40,21
216,236880,34in Ultrawide Monitor,1,379.99,08/10/19 14:46,"631 Highland St, Atlanta, GA 30301",20,19
217,236881,AAA Batteries (4-pack),1,2.99,08/05/19 22:54,"342 Lake St, New York City, NY 10001",68,51
218,236882,Macbook Pro Laptop,1,1700,08/09/19 14:05,"109 9th St, New York City, NY 10001",76,25
219,236883,Apple Airpods Headphones,1,150,08/27/19 19:45,"589 2nd St, Atlanta, GA 30301",72,92
220,236884,AAA Batteries (4-pack),1,2.99,08/13/19 05:10,"424 Meadow St, Portland, OR 97035",25,11
221,236885,27in 4K Gaming Monitor,1,389.99,08/15/19 12:10,"835 Cedar St, Portland, OR 97035",68,50
222,236885,USB-C Charging Cable,1,11.95,08/15/19 12:10,"835 Cedar St, Portland, OR 97035",13,82
223,236886,Bose SoundSport Headphones,1,99.99,08/21/19 22:23,"310 Hill St, Los Angeles, CA 90001",25,67
224,236887,27in 4K Gaming Monitor,1,389.99,08/31/19 10:20,"974 5th St, Los Angeles, CA 90001",2,60
225,236888,Macbook Pro Laptop,1,1700,08/01/19 16:57,"887 Meadow St, New York City, NY 10001",72,41
226,236889,27in FHD Monitor,1,149.99,08/21/19 21:06,"429 Sunset St, San Francisco, CA 94016",76,62
227,236890,Lightning Charging Cable,1,14.95,08/11/19 00:35,"475 Lincoln St, Seattle, WA 98101",81,69
228,236891,Flatscreen TV,1,300,08/07/19 13:41,"385 4th St, Portland, ME 04101",8,41
229,236892,Lightning Charging Cable,1,14.95,08/08/19 15:35,"651 Madison St, Atlanta, GA 30301",41,76
230,236893,ThinkPad Laptop,1,999.99,08/07/19 19:37,"942 Madison St, San Francisco, CA 94016",40,97
231,236894,USB-C Charging Cable,1,11.95,08/03/19 21:55,"386 River St, Atlanta, GA 30301",24,52
232,236895,USB-C Charging Cable,1,11.95,08/01/19 20:37,"243 Cedar St, Los Angeles, CA 90001",50,15
233,236896,AA Batteries (4-pack),1,3.84,08/14/19 22:41,"959 Madison St, Dallas, TX 75001",87,90
234,236897,AA Batteries (4-pack),1,3.84,08/31/19 15:13,"663 Dogwood St, Austin, TX 73301",70,38
235,236898,Lightning Charging Cable,1,14.95,08/11/19 23:36,"236 River St, San Francisco, CA 94016",32,34
236,236899,Apple Airpods Headphones,1,150,08/21/19 14:31,"954 Pine St, San Francisco, CA 94016",17,29
237,236900,Bose SoundSport Headphones,1,99.99,08/26/19 18:50,"405 Ridge St, Portland, ME 04101",83,5
238,236901,USB-C Charging Cable,1,11.95,08/01/19 18:11,"635 9th St, Seattle, WA 98101",56,13
239,236902,AA Batteries (4-pack),1,3.84,08/02/19 09:24,"799 North St, San Francisco, CA 94016",44,24
240,236903,AA Batteries (4-pack),2,3.84,08/27/19 01:31,"410 9th St, San Francisco, CA 94016",43,54
241,236904,Apple Airpods Headphones,1,150,08/15/19 05:20,"998 Center St, San Francisco, CA 94016",44,33
242,236905,Lightning Charging Cable,1,14.95,08/21/19 15:22,"705 West St, Los Angeles, CA 90001",37,8
243,Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address,77,41
244,236906,Lightning Charging Cable,1,14.95,08/14/19 19:46,"39 Main St, Atlanta, GA 30301",47,83
245,236907,Wired Headphones,1,11.99,08/24/19 18:09,"865 Jefferson St, San Francisco, CA 94016",48,84
246,236908,AAA Batteries (4-pack),2,2.99,08/16/19 14:13,"851 Madison St, Los Angeles, CA 90001",3,28
247,236909,AAA Batteries (4-pack),4,2.99,08/01/19 09:42,"912 Wilson St, Boston, MA 02215",56,30
248,236910,USB-C Charging Cable,1,11.95,08/17/19 03:33,"744 5th St, New York City, NY 10001",94,97
249,236911,AA Batteries (4-pack),1,3.84,08/27/19 16:27,"398 Cherry St, Austin, TX 73301",97,13
250,236912,Lightning Charging Cable,1,14.95,08/18/19 19:00,"682 Dogwood St, San Francisco, CA 94016",45,67
251,236913,AAA Batteries (4-pack),1,2.99,08/13/19 22:29,"712 South St, Boston, MA 02215",69,4
252,236914,AAA Batteries (4-pack),1,2.99,08/23/19 11:59,"87 Adams St, Portland, OR 97035",69,4
